Index   TIME           V(1)           V(6)           V(7)           
55      2.01000000e-07   3.79800000e+00   4.84231730e+00   4.05292279e+00   
56      2.02125000e-07   3.79575000e+00   4.84232825e+00   4.05293279e+00   
57      2.03250000e-07   3.79350000e+00   4.84233323e+00   4.05293813e+00   
58      2.05500000e-07   3.78900000e+00   4.84233515e+00   4.05294034e+00   
59      2.10000000e-07   3.78000000e+00   4.84233605e+00   4.05294142e+00   
60      2.19000000e-07   3.76200000e+00   4.84233491e+00   4.05294023e+00   
61      2.37000000e-07   3.72600000e+00   4.84233040e+00   4.05293578e+00   
62      2.73000000e-07   3.65400000e+00   4.84220848e+00   4.05281626e+00   
63      3.10500000e-07   3.57900000e+00   4.83889677e+00   4.04956968e+00   
64      3.20500000e-07   3.55900000e+00   4.83388404e+00   4.04468789e+00   
65      3.30007867e-07   3.53998427e+00   4.82032975e+00   4.03145944e+00   
66      3.32769812e-07   3.53446038e+00   4.81288884e+00   4.02425137e+00   
67      3.36843849e-07   3.52631230e+00   4.79283972e+00   4.00478565e+00   
68      3.39642823e-07   3.52071435e+00   4.76658105e+00   3.97941420e+00   
69      3.41654138e-07   3.51669172e+00   4.73300783e+00   3.94713697e+00   
70      3.43098786e-07   3.51380243e+00   4.69339087e+00   3.90921553e+00   
71      3.44182271e-07   3.51163546e+00   4.64835960e+00   3.86625434e+00   
72      3.44994885e-07   3.51001023e+00   4.60097452e+00   3.82115096e+00   
73      3.45745633e-07   3.50850873e+00   4.54144273e+00   3.76457496e+00   
74      3.46308694e-07   3.50738261e+00   4.48361419e+00   3.70966509e+00   
75      3.46924920e-07   3.50615016e+00   4.40246381e+00   3.63263596e+00   
76      3.47541146e-07   3.50491771e+00   4.29763274e+00   3.53306723e+00   
77      3.48157373e-07   3.50368525e+00   4.16426300e+00   3.40606118e+00   
78      3.48550437e-07   3.50289913e+00   4.06400279e+00   3.31002224e+00   
79      3.48815881e-07   3.50236824e+00   3.99085201e+00   3.23927084e+00   
80      3.48993238e-07   3.50201352e+00   3.94112290e+00   3.19040525e+00   
81      3.49122155e-07   3.50175569e+00   3.90606392e+00   3.15509006e+00   
82      3.49218842e-07   3.50156232e+00   3.88144653e+00   3.12946531e+00   
83      3.49315530e-07   3.50136894e+00   3.85896562e+00   3.10532765e+00   
84      3.49389543e-07   3.50122091e+00   3.84320435e+00   3.08811502e+00   
85      3.49463556e-07   3.50107289e+00   3.82879318e+00   3.07219054e+00   
86      3.49537568e-07   3.50092486e+00   3.81580065e+00   3.05765335e+00   
87      3.49673956e-07   3.50065209e+00   3.79554471e+00   3.03463013e+00   
88      3.49810343e-07   3.50037931e+00   3.77965361e+00   3.01629119e+00   
89      3.49947084e-07   3.50010583e+00   3.76754549e+00   3.00216573e+00   
90      3.50083824e-07   3.49983235e+00   3.75860111e+00   2.99167515e+00   
91      3.50220565e-07   3.49955887e+00   3.75215774e+00   2.98411504e+00   
92      3.50357305e-07   3.49928539e+00   3.74761797e+00   2.97880710e+00   
93      3.50550163e-07   3.49889967e+00   3.74338167e+00   2.97388752e+00   
94      3.50743021e-07   3.49851396e+00   3.74092197e+00   2.97106270e+00   
95      3.51068542e-07   3.49786292e+00   3.73873742e+00   2.96858080e+00   
96      3.51394064e-07   3.49721187e+00   3.73799416e+00   2.96775672e+00   
97      3.51995528e-07   3.49600894e+00   3.73757031e+00   2.96729145e+00   
98      3.52596992e-07   3.49480602e+00   3.73768867e+00   2.96742879e+00   
99      3.53692224e-07   3.49261555e+00   3.73782087e+00   2.96757784e+00   
100     3.54787456e-07   3.49042509e+00   3.73790249e+00   2.96766934e+00   
101     3.56977920e-07   3.48604416e+00   3.73793077e+00   2.96770186e+00   
102     3.61358848e-07   3.47728230e+00   3.73792484e+00   2.96769622e+00   
103     3.67643519e-07   3.46471296e+00   3.73790961e+00   2.96767990e+00   
104     3.80212862e-07   3.43957428e+00   3.73790300e+00   2.96767309e+00   
105     4.00000000e-07   3.40000000e+00   3.73790305e+00   2.96767309e+00   
106     4.00500000e-07   3.40100000e+00   3.73796455e+00   2.96772389e+00   
107     4.01062500e-07   3.40212500e+00   3.73801178e+00   2.96777268e+00   
108     4.01625000e-07   3.40325000e+00   3.73804037e+00   2.96780373e+00   
109     4.02750000e-07   3.40550000e+00   3.73806069e+00   2.96782644e+00   
110     4.05000000e-07   3.41000000e+00   3.73807651e+00   2.96784420e+00   
111     4.08609267e-07   3.41721853e+00   3.73807465e+00   2.96784206e+00   
112     4.15827801e-07   3.43165560e+00   3.73807484e+00   2.96784188e+00   
113     4.30264869e-07   3.46052974e+00   3.73808227e+00   2.96784895e+00   
114     4.59139006e-07   3.51827801e+00   3.73816299e+00   2.96792792e+00   
115     5.00000000e-07   3.60000000e+00   3.74011185e+00   2.96983520e+00   
End of Xyce(TM) Simulation
