Index        TIME             V(1)             V(16)            V(17)
103     3.26567213e-09   7.63594323e-02   6.45357359e+00   6.33573031e+00   
104     3.32016814e-09   7.74536472e-02   6.45809283e+00   6.33145372e+00   
105     3.37466414e-09   7.85251603e-02   6.46282759e+00   6.32695044e+00   
106     3.42916014e-09   7.95736576e-02   6.46778301e+00   6.32221479e+00   
107     3.48365614e-09   8.05988316e-02   6.47296420e+00   6.31724118e+00   
108     3.53815215e-09   8.16003821e-02   6.47837622e+00   6.31202409e+00   
109     3.59264815e-09   8.25780152e-02   6.48402404e+00   6.30655809e+00   
110     3.64714415e-09   8.35314447e-02   6.48991262e+00   6.30083785e+00   
111     3.70164015e-09   8.44603909e-02   6.49604680e+00   6.29485812e+00   
112     3.75613616e-09   8.53645816e-02   6.50243139e+00   6.28861379e+00   
113     3.81063216e-09   8.62437518e-02   6.50907110e+00   6.28209981e+00   
114     3.86512816e-09   8.70976438e-02   6.51597059e+00   6.27531127e+00   
115     3.91962416e-09   8.79260074e-02   6.52313441e+00   6.26824337e+00   
116     3.97412017e-09   8.87285996e-02   6.53056704e+00   6.26089142e+00   
117     4.02861617e-09   8.95051854e-02   6.53827286e+00   6.25325087e+00   
118     4.08311217e-09   9.02555370e-02   6.54625618e+00   6.24531727e+00   
119     4.13147211e-09   9.08992546e-02   6.55356197e+00   6.23804310e+00   
120     4.17983205e-09   9.15219913e-02   6.56109211e+00   6.23053223e+00   
121     4.22819199e-09   9.21236034e-02   6.56884941e+00   6.22278178e+00   
122     4.27655193e-09   9.27039521e-02   6.57683660e+00   6.21478899e+00   
123     4.32491187e-09   9.32629034e-02   6.58505637e+00   6.20655117e+00   
124     4.37327181e-09   9.38003282e-02   6.59351133e+00   6.19806573e+00   
125     4.42163175e-09   9.43161026e-02   6.60220400e+00   6.18933016e+00   
126     4.46999169e-09   9.48101074e-02   6.61113686e+00   6.18034205e+00   
127     4.51835163e-09   9.52822287e-02   6.62031229e+00   6.17109909e+00   
128     4.56671157e-09   9.57323575e-02   6.62973261e+00   6.16159905e+00   
129     4.61507152e-09   9.61603899e-02   6.63940004e+00   6.15183981e+00   
130     4.65848047e-09   9.65257010e-02   6.64827830e+00   6.14286927e+00   
131     4.70188942e-09   9.68730608e-02   6.65735875e+00   6.13368704e+00   
132     4.74529838e-09   9.72024048e-02   6.66664286e+00   6.12429174e+00   
133     4.78870733e-09   9.75136716e-02   6.67613200e+00   6.11468209e+00   
134     4.83211629e-09   9.78068035e-02   6.68582751e+00   6.10485688e+00   
135     4.87552524e-09   9.80817459e-02   6.69573069e+00   6.09481495e+00   
136     4.91893420e-09   9.83384477e-02   6.70584275e+00   6.08455522e+00   
137     4.96234315e-09   9.85768610e-02   6.71616487e+00   6.07407668e+00   
138     5.00575211e-09   9.87969417e-02   6.72669815e+00   6.06337838e+00   
139     5.04916106e-09   9.89986487e-02   6.73744365e+00   6.05245945e+00   
140     5.09257002e-09   9.91819446e-02   6.74840234e+00   6.04131908e+00   
141     5.13597897e-09   9.93467953e-02   6.75957516e+00   6.02995653e+00   
142     5.17938793e-09   9.94931700e-02   6.77096297e+00   6.01837114e+00   
143     5.22279688e-09   9.96210417e-02   6.78256656e+00   6.00656231e+00   
144     5.26620584e-09   9.97303864e-02   6.79438668e+00   5.99452953e+00   
145     5.30961479e-09   9.98211839e-02   6.80642399e+00   5.98227233e+00   
146     5.35302375e-09   9.98934172e-02   6.81867909e+00   5.96979033e+00   
147     5.39643270e-09   9.99470731e-02   6.83115254e+00   5.95708323e+00   
148     5.43984166e-09   9.99821414e-02   6.84384478e+00   5.94415080e+00   
149     5.48325061e-09   9.99986156e-02   6.85675624e+00   5.93099286e+00   
150     5.52665957e-09   9.99964927e-02   6.86988725e+00   5.91760934e+00   
151     5.57006852e-09   9.99757731e-02   6.88323807e+00   5.90400022e+00   
152     5.61347748e-09   9.99364606e-02   6.89680891e+00   5.89016554e+00   
153     5.65688643e-09   9.98785626e-02   6.91059989e+00   5.87610546e+00   
154     5.70029539e-09   9.98020897e-02   6.92461108e+00   5.86182016e+00   
155     5.74370434e-09   9.97070563e-02   6.93884247e+00   5.84730994e+00   
156     5.78711330e-09   9.95934800e-02   6.95329397e+00   5.83257515e+00   
157     5.83052225e-09   9.94613819e-02   6.96796543e+00   5.81761621e+00   
158     5.87393121e-09   9.93107867e-02   6.98285662e+00   5.80243364e+00   
159     5.91734016e-09   9.91417222e-02   6.99796727e+00   5.78702800e+00   
160     5.96074912e-09   9.89542199e-02   7.01329699e+00   5.77139996e+00   
161     6.00415807e-09   9.87483148e-02   7.02884535e+00   5.75555025e+00   
162     6.04756703e-09   9.85240451e-02   7.04461183e+00   5.73947966e+00   
163     6.09097598e-09   9.82814525e-02   7.06059585e+00   5.72318908e+00   
164     6.13438494e-09   9.80205821e-02   7.07679676e+00   5.70667945e+00   
165     6.17779389e-09   9.77414825e-02   7.09321383e+00   5.68995181e+00   
166     6.22120285e-09   9.74442055e-02   7.10984624e+00   5.67300726e+00   
167     6.26461180e-09   9.71288064e-02   7.12669313e+00   5.65584697e+00   
168     6.30802075e-09   9.67953439e-02   7.14375354e+00   5.63847220e+00   
169     6.35142971e-09   9.64438801e-02   7.16102645e+00   5.62088427e+00   
170     6.39483866e-09   9.60744802e-02   7.17851076e+00   5.60308458e+00   
171     6.43824762e-09   9.56872130e-02   7.19620530e+00   5.58507461e+00   
172     6.48165657e-09   9.52821504e-02   7.21410883e+00   5.56685590e+00   
173     6.52506553e-09   9.48593679e-02   7.23222004e+00   5.54843006e+00   
174     6.56847448e-09   9.44189441e-02   7.25053752e+00   5.52979880e+00   
175     6.61188344e-09   9.39609607e-02   7.26905983e+00   5.51096388e+00   
176     6.65529239e-09   9.34855032e-02   7.28778541e+00   5.49192714e+00   
177     6.69870135e-09   9.29926597e-02   7.30671267e+00   5.47269049e+00   
178     6.74211030e-09   9.24825221e-02   7.32583991e+00   5.45325591e+00   
179     6.78551926e-09   9.19551851e-02   7.34516540e+00   5.43362545e+00   
180     6.82892821e-09   9.14107469e-02   7.36468729e+00   5.41380124e+00   
181     6.87233717e-09   9.08493087e-02   7.38440370e+00   5.39378548e+00   
182     6.91574612e-09   9.02709749e-02   7.40431266e+00   5.37358042e+00   
183     6.95915508e-09   8.96758531e-02   7.42441212e+00   5.35318841e+00   
184     7.00256403e-09   8.90640539e-02   7.44469998e+00   5.33261183e+00   
185     7.04597299e-09   8.84356912e-02   7.46517406e+00   5.31185318e+00   
186     7.08938194e-09   8.77908817e-02   7.48583209e+00   5.29091498e+00   
187     7.13279090e-09   8.71297454e-02   7.50667178e+00   5.26979984e+00   
188     7.17619985e-09   8.64524053e-02   7.52769072e+00   5.24851043e+00   
189     7.21960881e-09   8.57589873e-02   7.54888647e+00   5.22704950e+00   
190     7.26301776e-09   8.50496204e-02   7.57025649e+00   5.20541984e+00   
191     7.30642672e-09   8.43244364e-02   7.59179819e+00   5.18362433e+00   
192     7.34983567e-09   8.35835704e-02   7.61350893e+00   5.16166589e+00   
193     7.39324463e-09   8.28271600e-02   7.63538598e+00   5.13954753e+00   
194     7.43665358e-09   8.20553459e-02   7.65742654e+00   5.11727229e+00   
195     7.48006254e-09   8.12682717e-02   7.67962776e+00   5.09484330e+00   
196     7.52347149e-09   8.04660837e-02   7.70198674e+00   5.07226374e+00   
197     7.56688045e-09   7.96489311e-02   7.72450049e+00   5.04953684e+00   
198     7.61028940e-09   7.88169659e-02   7.74716597e+00   5.02666591e+00   
199     7.65369836e-09   7.79703428e-02   7.76998007e+00   5.00365430e+00   
200     7.69710731e-09   7.71092193e-02   7.79293964e+00   4.98050542e+00   
201     7.74051627e-09   7.62337555e-02   7.81604145e+00   4.95722273e+00   
202     7.78392522e-09   7.53441142e-02   7.83928223e+00   4.93380978e+00   
203     7.82733418e-09   7.44404609e-02   7.86265863e+00   4.91027013e+00   
204     7.87074313e-09   7.35229637e-02   7.88616725e+00   4.88660741e+00   
205     7.91415208e-09   7.25917930e-02   7.90980466e+00   4.86282531e+00   
206     7.95756104e-09   7.16471223e-02   7.93356734e+00   4.83892756e+00   
207     8.00096999e-09   7.06891270e-02   7.95745173e+00   4.81491794e+00   
208     8.04437895e-09   6.97179854e-02   7.98145423e+00   4.79080029e+00   
209     8.08778790e-09   6.87338781e-02   8.00557116e+00   4.76657849e+00   
210     8.13119686e-09   6.77369881e-02   8.02979882e+00   4.74225646e+00   
211     8.17460581e-09   6.67275007e-02   8.05413345e+00   4.71783818e+00   
212     8.21801477e-09   6.57056039e-02   8.07857122e+00   4.69332767e+00   
213     8.26142372e-09   6.46714875e-02   8.10310828e+00   4.66872897e+00   
214     8.30483268e-09   6.36253439e-02   8.12774074e+00   4.64404619e+00   
215     8.34824163e-09   6.25673676e-02   8.15246463e+00   4.61928347e+00   
216     8.39165059e-09   6.14977555e-02   8.17727597e+00   4.59444499e+00   
217     8.43505954e-09   6.04167064e-02   8.20217073e+00   4.56953498e+00   
218     8.47846850e-09   5.93244214e-02   8.22714482e+00   4.54455767e+00   
219     8.52187745e-09   5.82211036e-02   8.25219414e+00   4.51951736e+00   
220     8.56528641e-09   5.71069582e-02   8.27731452e+00   4.49441837e+00   
221     8.60869536e-09   5.59821924e-02   8.30250179e+00   4.46926506e+00   
222     8.65210432e-09   5.48470153e-02   8.32775171e+00   4.44406181e+00   
223     8.69551327e-09   5.37016382e-02   8.35306003e+00   4.41881304e+00   
224     8.73892223e-09   5.25462740e-02   8.37842245e+00   4.39352318e+00   
225     8.78233118e-09   5.13811376e-02   8.40383464e+00   4.36819672e+00   
226     8.82574014e-09   5.02064456e-02   8.42929226e+00   4.34283814e+00   
227     8.86914909e-09   4.90224165e-02   8.45479091e+00   4.31745197e+00   
228     8.91255805e-09   4.78292705e-02   8.48032619e+00   4.29204274e+00   
229     8.95596700e-09   4.66272296e-02   8.50589365e+00   4.26661502e+00   
230     8.99937596e-09   4.54165172e-02   8.53148885e+00   4.24117339e+00   
231     9.04278491e-09   4.41973585e-02   8.55710728e+00   4.21572245e+00   
232     9.08619387e-09   4.29699803e-02   8.58274445e+00   4.19026681e+00   
233     9.12960282e-09   4.17346108e-02   8.60839583e+00   4.16481111e+00   
234     9.17301178e-09   4.04914798e-02   8.63405686e+00   4.13935998e+00   
235     9.21642073e-09   3.92408184e-02   8.65972299e+00   4.11391810e+00   
236     9.25982969e-09   3.79828592e-02   8.68538963e+00   4.08849011e+00   
237     9.30323864e-09   3.67178362e-02   8.71105219e+00   4.06308070e+00   
238     9.34664760e-09   3.54459847e-02   8.73670606e+00   4.03769455e+00   
239     9.39005655e-09   3.41675411e-02   8.76234662e+00   4.01233635e+00   
240     9.43346551e-09   3.28827433e-02   8.78796924e+00   3.98701079e+00   
241     9.47687446e-09   3.15918302e-02   8.81356928e+00   3.96172256e+00   
242     9.52028341e-09   3.02950418e-02   8.83914208e+00   3.93647637e+00   
243     9.56369237e-09   2.89926193e-02   8.86468301e+00   3.91127690e+00   
244     9.60710132e-09   2.76848049e-02   8.89018739e+00   3.88612886e+00   
245     9.65051028e-09   2.63718419e-02   8.91565056e+00   3.86103694e+00   
246     9.69391923e-09   2.50539745e-02   8.94106786e+00   3.83600581e+00   
247     9.73732819e-09   2.37314476e-02   8.96643462e+00   3.81104017e+00   
248     9.78073714e-09   2.24045073e-02   8.99174618e+00   3.78614469e+00   
249     9.82414610e-09   2.10734004e-02   9.01699787e+00   3.76132402e+00   
250     9.86755505e-09   1.97383744e-02   9.04218503e+00   3.73658282e+00   
251     9.91096401e-09   1.83996775e-02   9.06730300e+00   3.71192574e+00   
252     9.95437296e-09   1.70575588e-02   9.09234714e+00   3.68735739e+00   
253     9.99778192e-09   1.57122679e-02   9.11731279e+00   3.66288240e+00   
254     1.00411909e-08   1.43640548e-02   9.14219533e+00   3.63850535e+00   
255     1.00845998e-08   1.30131705e-02   9.16699012e+00   3.61423083e+00   
256     1.01280088e-08   1.16598660e-02   9.19169255e+00   3.59006340e+00   
257     1.01714177e-08   1.03043931e-02   9.21629801e+00   3.56600759e+00   
258     1.02148267e-08   8.94700384e-03   9.24080190e+00   3.54206793e+00   
259     1.02582356e-08   7.58795068e-03   9.26519966e+00   3.51824891e+00   
260     1.03016446e-08   6.22748636e-03   9.28948670e+00   3.49455499e+00   
261     1.03450536e-08   4.86586389e-03   9.31365849e+00   3.47099063e+00   
262     1.03884625e-08   3.50333650e-03   9.33771049e+00   3.44756024e+00   
263     1.04318715e-08   2.14015758e-03   9.36163819e+00   3.42426821e+00   
264     1.04752804e-08   7.76580647e-04   9.38543709e+00   3.40111891e+00   
265     1.05186894e-08   -5.87140710e-04  9.40910271e+00   3.37811666e+00   
266     1.05620983e-08   -1.95075288e-03  9.43263059e+00   3.35526578e+00   
267     1.06055073e-08   -3.31400225e-03  9.45601631e+00   3.33257052e+00   
268     1.06489162e-08   -4.67663531e-03  9.47925544e+00   3.31003512e+00   
269     1.06923252e-08   -6.03839864e-03  9.50234361e+00   3.28766378e+00   
270     1.07357342e-08   -7.39903898e-03  9.52527643e+00   3.26546067e+00   
271     1.07791431e-08   -8.75830330e-03  9.54804957e+00   3.24342992e+00   
272     1.08225521e-08   -1.01159388e-02  9.57065872e+00   3.22157562e+00   
273     1.08659610e-08   -1.14716930e-02  9.59309957e+00   3.19990183e+00   
274     1.09093700e-08   -1.28253138e-02  9.61536787e+00   3.17841255e+00   
275     1.09527789e-08   -1.41765494e-02  9.63745937e+00   3.15711178e+00   
276     1.09915948e-08   -1.53825865e-02  9.65706792e+00   3.13821838e+00   
277     1.10304107e-08   -1.65863362e-02  9.67652931e+00   3.11948166e+00   
278     1.10692266e-08   -1.77876196e-02  9.69584050e+00   3.10090425e+00   
279     1.11080425e-08   -1.89862579e-02  9.71499849e+00   3.08248881e+00   
280     1.11468584e-08   -2.01820729e-02  9.73400032e+00   3.06423800e+00   
281     1.11856743e-08   -2.13748868e-02  9.75284305e+00   3.04615448e+00   
282     1.12244901e-08   -2.25645223e-02  9.77152377e+00   3.02824089e+00   
283     1.12633060e-08   -2.37508024e-02  9.79003959e+00   3.01049984e+00   
284     1.13021219e-08   -2.49335508e-02  9.80838764e+00   2.99293391e+00   
285     1.13409378e-08   -2.61125915e-02  9.82656507e+00   2.97554568e+00   
286     1.13797537e-08   -2.72877492e-02  9.84456906e+00   2.95833767e+00   
287     1.14185696e-08   -2.84588492e-02  9.86239679e+00   2.94131239e+00   
288     1.14573855e-08   -2.96257174e-02  9.88004548e+00   2.92447232e+00   
289     1.14962014e-08   -3.07881802e-02  9.89751237e+00   2.90781991e+00   
290     1.15350172e-08   -3.19460648e-02  9.91479470e+00   2.89135757e+00   
291     1.15738331e-08   -3.30991990e-02  9.93188975e+00   2.87508770e+00   
292     1.16126490e-08   -3.42474113e-02  9.94879482e+00   2.85901266e+00   
293     1.16514649e-08   -3.53905309e-02  9.96550722e+00   2.84313477e+00   
294     1.16902808e-08   -3.65283880e-02  9.98202429e+00   2.82745635e+00   
295     1.17290967e-08   -3.76608133e-02  9.99834338e+00   2.81197966e+00   
296     1.17679126e-08   -3.87876384e-02  1.00144619e+01   2.79670695e+00   
297     1.18067285e-08   -3.99086957e-02  1.00303772e+01   2.78164043e+00   
298     1.18455443e-08   -4.10238185e-02  1.00460867e+01   2.76678228e+00   
299     1.18843602e-08   -4.21328411e-02  1.00615879e+01   2.75213467e+00   
300     1.19231761e-08   -4.32355985e-02  1.00768782e+01   2.73769970e+00   
301     1.19619920e-08   -4.43319268e-02  1.00919551e+01   2.72347948e+00   
302     1.20008079e-08   -4.54216628e-02  1.01068162e+01   2.70947607e+00   
303     1.20396238e-08   -4.65046446e-02  1.01214588e+01   2.69569151e+00   
304     1.20784397e-08   -4.75807111e-02  1.01358807e+01   2.68212781e+00   
305     1.21172556e-08   -4.86497023e-02  1.01500793e+01   2.66878693e+00   
306     1.21560714e-08   -4.97114593e-02  1.01640522e+01   2.65567084e+00   
307     1.21948873e-08   -5.07658242e-02  1.01777971e+01   2.64278145e+00   
308     1.22337032e-08   -5.18126401e-02  1.01913116e+01   2.63012065e+00   
309     1.22725191e-08   -5.28517514e-02  1.02045933e+01   2.61769031e+00   
310     1.23113350e-08   -5.38830037e-02  1.02176399e+01   2.60549225e+00   
311     1.23501509e-08   -5.49062434e-02  1.02304492e+01   2.59352829e+00   
312     1.23889668e-08   -5.59213186e-02  1.02430187e+01   2.58180021e+00   
313     1.24277827e-08   -5.69280783e-02  1.02553463e+01   2.57030975e+00   
314     1.24665985e-08   -5.79263727e-02  1.02674296e+01   2.55905864e+00   
315     1.25054144e-08   -5.89160533e-02  1.02792666e+01   2.54804858e+00   
316     1.25442303e-08   -5.98969732e-02  1.02908550e+01   2.53728124e+00   
317     1.25830462e-08   -6.08689863e-02  1.03021926e+01   2.52675826e+00   
318     1.26218621e-08   -6.18319481e-02  1.03132772e+01   2.51648126e+00   
319     1.26606780e-08   -6.27857154e-02  1.03241067e+01   2.50645184e+00   
320     1.26994939e-08   -6.37301465e-02  1.03346790e+01   2.49667156e+00   
321     1.27383098e-08   -6.46651008e-02  1.03449921e+01   2.48714196e+00   
322     1.27771256e-08   -6.55904394e-02  1.03550438e+01   2.47786457e+00   
323     1.28159415e-08   -6.65060247e-02  1.03648320e+01   2.46884086e+00   
324     1.28547574e-08   -6.74117204e-02  1.03743549e+01   2.46007233e+00   
325     1.28935733e-08   -6.83073920e-02  1.03836103e+01   2.45156040e+00   
326     1.29323892e-08   -6.91929062e-02  1.03925962e+01   2.44330650e+00   
327     1.29712051e-08   -7.00681313e-02  1.04013108e+01   2.43531203e+00   
328     1.30100210e-08   -7.09329373e-02  1.04097520e+01   2.42757837e+00   
329     1.30488369e-08   -7.17871954e-02  1.04179181e+01   2.42010687e+00   
330     1.30876527e-08   -7.26307788e-02  1.04258069e+01   2.41289886e+00   
331     1.31264686e-08   -7.34635619e-02  1.04334168e+01   2.40595566e+00   
332     1.31652845e-08   -7.42854209e-02  1.04407458e+01   2.39927856e+00   
333     1.32041004e-08   -7.50962336e-02  1.04477921e+01   2.39286882e+00   
334     1.32429163e-08   -7.58958794e-02  1.04545540e+01   2.38672770e+00   
335     1.32817322e-08   -7.66842395e-02  1.04610296e+01   2.38085642e+00   
336     1.33205481e-08   -7.74611965e-02  1.04672172e+01   2.37525619e+00   
337     1.33593640e-08   -7.82266350e-02  1.04731151e+01   2.36992820e+00   
338     1.33981798e-08   -7.89804411e-02  1.04787215e+01   2.36487363e+00   
339     1.34369957e-08   -7.97225028e-02  1.04840348e+01   2.36009362e+00   
340     1.34758116e-08   -8.04527096e-02  1.04890534e+01   2.35558931e+00   
341     1.35146275e-08   -8.11709531e-02  1.04937756e+01   2.35136182e+00   
342     1.35534434e-08   -8.18771264e-02  1.04981997e+01   2.34741225e+00   
343     1.35922593e-08   -8.25711245e-02  1.05023243e+01   2.34374166e+00   
344     1.36310752e-08   -8.32528442e-02  1.05061477e+01   2.34035114e+00   
345     1.36698911e-08   -8.39221841e-02  1.05096685e+01   2.33724172e+00   
346     1.37087069e-08   -8.45790448e-02  1.05128852e+01   2.33441444e+00   
347     1.37475228e-08   -8.52233284e-02  1.05157962e+01   2.33187031e+00   
348     1.37863387e-08   -8.58549393e-02  1.05184002e+01   2.32961032e+00   
349     1.38251546e-08   -8.64737835e-02  1.05206957e+01   2.32763546e+00   
350     1.38639705e-08   -8.70797690e-02  1.05226814e+01   2.32594670e+00   
351     1.39027864e-08   -8.76728056e-02  1.05243558e+01   2.32454498e+00   
352     1.39416023e-08   -8.82528052e-02  1.05257177e+01   2.32343125e+00   
353     1.39804182e-08   -8.88196815e-02  1.05267658e+01   2.32260641e+00   
354     1.40192340e-08   -8.93733503e-02  1.05274988e+01   2.32207138e+00   
