Index          TIME              {V(2)+1.0}           {V(5)+1.0}
44      6.375000000000e-11   1.217227237530e+00   1.004332533354e+00   
45      6.500000000000e-11   1.207341833819e+00   1.003437952895e+00   
46      6.625000000000e-11   1.198062534098e+00   1.002465795467e+00   
47      6.750000000000e-11   1.189352546062e+00   1.001421698414e+00   
48      6.875000000000e-11   1.181175853124e+00   1.000310058029e+00   
49      7.000000000000e-11   1.173497443707e+00   9.990982197473e-01   
50      7.125000000000e-11   1.166283330352e+00   9.978114246905e-01   
51      7.250000000000e-11   1.159500677489e+00   9.964634832213e-01   
52      7.375000000000e-11   1.153118046337e+00   9.950523147375e-01   
53      7.500000000000e-11   1.147106037001e+00   9.935738915348e-01   
54      7.625000000000e-11   1.141438597799e+00   9.920219018176e-01   
55      7.750000000000e-11   1.136095424912e+00   9.903867545807e-01   
56      7.875000000000e-11   1.131109719732e+00   9.887224083592e-01   
57      8.000000000000e-11   1.126471759958e+00   9.868972957434e-01   
58      8.125000000000e-11   1.122226910035e+00   9.848040751403e-01   
59      8.250000000000e-11   1.118421886795e+00   9.823630801647e-01   
60      8.375000000000e-11   1.115014178330e+00   9.796384636484e-01   
61      8.500000000000e-11   1.111942171573e+00   9.767296856695e-01   
62      8.625000000000e-11   1.109152856665e+00   9.736905246216e-01   
63      8.750000000000e-11   1.106568850065e+00   9.705605931377e-01   
64      8.875000000000e-11   1.104102213068e+00   9.673759920111e-01   
65      9.000000000000e-11   1.101682165618e+00   9.641653659712e-01   
66      9.125000000000e-11   1.099262905338e+00   9.609482869895e-01   
67      9.250000000000e-11   1.096818513997e+00   9.577359250893e-01   
68      9.375000000000e-11   1.094336723403e+00   9.545298797872e-01   
69      9.500000000000e-11   1.091815178976e+00   9.513159383325e-01   
70      9.625000000000e-11   1.089260247322e+00   9.480512445015e-01   
71      9.750000000000e-11   1.086686463643e+00   9.446587864432e-01   
72      9.875000000000e-11   1.084110843098e+00   9.410783867749e-01   
73      1.000000000000e-10   1.081541122615e+00   9.373700666155e-01   
74      1.012500000000e-10   1.078973971180e+00   9.337182464675e-01   
75      1.025000000000e-10   1.076405338484e+00   9.303303818589e-01   
76      1.037500000000e-10   1.073836345052e+00   9.273764010771e-01   
77      1.050000000000e-10   1.071272420286e+00   9.249831661626e-01   
78      1.062500000000e-10   1.068721058095e+00   9.232427182586e-01   
79      1.075000000000e-10   1.066190321263e+00   9.222204636467e-01   
80      1.087500000000e-10   1.063688092622e+00   9.219624010434e-01   
81      1.100000000000e-10   1.061221741074e+00   9.225011527230e-01   
82      1.112500000000e-10   1.058797983952e+00   9.238605977121e-01   
83      1.125000000000e-10   1.056422837482e+00   9.260590323533e-01   
84      1.137500000000e-10   1.054101609652e+00   9.291113992130e-01   
85      1.150000000000e-10   1.051838919732e+00   9.330316884094e-01   
86      1.162500000000e-10   1.049638733896e+00   9.378358105426e-01   
87      1.175000000000e-10   1.047504403552e+00   9.435440906783e-01   
88      1.187500000000e-10   1.045438650799e+00   9.501756043364e-01   
89      1.200000000000e-10   1.043443472927e+00   9.577291413582e-01   
90      1.212500000000e-10   1.041520417445e+00   9.662181489673e-01   
91      1.225000000000e-10   1.039670491920e+00   9.756581362107e-01   
92      1.237500000000e-10   1.037894165490e+00   9.860677369195e-01   
93      1.250000000000e-10   1.036191353555e+00   9.974699857991e-01   
94      1.262500000000e-10   1.034561042623e+00   1.009551936908e+00   
95      1.275000000000e-10   1.033002383229e+00   1.022627366024e+00   
96      1.287500000000e-10   1.031513814335e+00   1.036872749697e+00   
97      1.300000000000e-10   1.030093269480e+00   1.052392932213e+00   
98      1.312500000000e-10   1.028738524846e+00   1.069322892674e+00   
99      1.325000000000e-10   1.027447703994e+00   1.087815126357e+00   
100     1.337500000000e-10   1.026220286824e+00   1.107984929019e+00   
101     1.350000000000e-10   1.025057238346e+00   1.129865340805e+00   
102     1.362500000000e-10   1.023959238490e+00   1.153434676356e+00   
103     1.375000000000e-10   1.022925343601e+00   1.178636681522e+00   
104     1.387500000000e-10   1.021953080485e+00   1.205371078567e+00   
105     1.400000000000e-10   1.021038995980e+00   1.233495713954e+00   
106     1.412500000000e-10   1.020179111800e+00   1.262838464320e+00   
107     1.425000000000e-10   1.019369330079e+00   1.293224128321e+00   
108     1.437500000000e-10   1.018605840211e+00   1.324515514274e+00   
109     1.450000000000e-10   1.017885287860e+00   1.356626069312e+00   
110     1.462500000000e-10   1.017204651433e+00   1.389490871686e+00   
111     1.475000000000e-10   1.016561110086e+00   1.423040040356e+00   
112     1.487500000000e-10   1.015952012316e+00   1.457195419831e+00   
113     1.500000000000e-10   1.015374861539e+00   1.491877584683e+00   
114     1.512500000000e-10   1.014827280302e+00   1.527011471624e+00   
115     1.525000000000e-10   1.014306975512e+00   1.562528243420e+00   
116     1.537500000000e-10   1.013811726137e+00   1.598364796813e+00   
117     1.550000000000e-10   1.013339393947e+00   1.634462484117e+00   
118     1.562500000000e-10   1.012887946704e+00   1.670765913472e+00   
119     1.575000000000e-10   1.012455480910e+00   1.707221766963e+00   
120     1.587500000000e-10   1.012040242623e+00   1.743778356859e+00   
121     1.600000000000e-10   1.011640638249e+00   1.780385003570e+00   
122     1.612500000000e-10   1.011255238724e+00   1.816991565175e+00   
123     1.625000000000e-10   1.010882777675e+00   1.853547945752e+00   
124     1.637500000000e-10   1.010522145584e+00   1.890003586929e+00   
125     1.650000000000e-10   1.010172377211e+00   1.926306219708e+00   
126     1.662500000000e-10   1.009832641192e+00   1.962400905722e+00   
127     1.675000000000e-10   1.009502227914e+00   1.998228643288e+00   
128     1.687500000000e-10   1.009180540823e+00   2.033725127948e+00   
129     1.700000000000e-10   1.008867096761e+00   2.068820523468e+00   
130     1.712500000000e-10   1.008561541538e+00   2.103441471692e+00   
131     1.725000000000e-10   1.008264732297e+00   2.137680595054e+00   
132     1.750000000000e-10   1.007695466836e+00   2.204588121035e+00   
133     1.772500000000e-10   1.007216369374e+00   2.263451551467e+00   
134     1.791428009362e-10   1.006840786345e+00   2.312215824600e+00   
135     1.808463217788e-10   1.006519167897e+00   2.354800031987e+00   
136     1.825498426214e-10   1.006210751658e+00   2.395869091691e+00   
137     1.842533634640e-10   1.005913222913e+00   2.435284948032e+00   
138     1.859568843065e-10   1.005622033385e+00   2.472706805921e+00   
139     1.876604051491e-10   1.005333247054e+00   2.507810862208e+00   
140     1.893639259917e-10   1.005045651316e+00   2.540477075248e+00   
141     1.910674468343e-10   1.004760329228e+00   2.570759637481e+00   
142     1.927709676769e-10   1.004479733906e+00   2.598829074573e+00   
143     1.944744885195e-10   1.004206890400e+00   2.624928129643e+00   
144     1.961780093620e-10   1.003943877901e+00   2.649240448512e+00   
145     1.978815302046e-10   1.003691219291e+00   2.671818087869e+00   
146     1.995850510472e-10   1.003449313778e+00   2.692699798392e+00   
147     2.012885718898e-10   1.003218975257e+00   2.711969129436e+00   
148     2.029920927324e-10   1.003001065595e+00   2.729734275916e+00   
149     2.046956135750e-10   1.002796224935e+00   2.746108401024e+00   
150     2.063991344175e-10   1.002604798334e+00   2.761201703903e+00   
151     2.081026552601e-10   1.002426850326e+00   2.775119061934e+00   
152     2.098061761027e-10   1.002262206492e+00   2.787959535604e+00   
153     2.115096969453e-10   1.002110500090e+00   2.799816454945e+00   
154     2.132132177879e-10   1.001971216601e+00   2.810777706621e+00   
155     2.149167386305e-10   1.001843734635e+00   2.820926185800e+00   
156     2.166202594731e-10   1.001727338670e+00   2.830338086805e+00   
157     2.183237803156e-10   1.001621271716e+00   2.839084925568e+00   
158     2.200273011582e-10   1.001524745743e+00   2.847232618832e+00   
159     2.217308220008e-10   1.001436951280e+00   2.854840510393e+00   
160     2.234343428434e-10   1.001357060382e+00   2.861959803828e+00   
161     2.251378636860e-10   1.001284285682e+00   2.868637246254e+00   
162     2.268413845286e-10   1.001217826951e+00   2.874909681406e+00   
163     2.285449053711e-10   1.001156951594e+00   2.880809736568e+00   
164     2.302484262137e-10   1.001101105868e+00   2.886376763599e+00   
165     2.319519470563e-10   1.001049981173e+00   2.891667068245e+00   
166     2.336554678989e-10   1.001003249309e+00   2.896735275385e+00   
167     2.353589887415e-10   1.000960389814e+00   2.901616948131e+00   
168     2.370625095841e-10   1.000920783712e+00   2.906330943770e+00   
169     2.387660304266e-10   1.000883826124e+00   2.910885771827e+00   
170     2.404695512692e-10   1.000849007503e+00   2.915286092656e+00   
171     2.421730721118e-10   1.000815947414e+00   2.919537237352e+00   
172     2.438765929544e-10   1.000784361148e+00   2.923644698935e+00   
173     2.455801137970e-10   1.000754028598e+00   2.927613168908e+00   
174     2.472836346396e-10   1.000724780911e+00   2.931446549427e+00   
175     2.489871554822e-10   1.000696485691e+00   2.935147595996e+00   
176     2.506906763247e-10   1.000669035390e+00   2.938717544896e+00   
177     2.523941971673e-10   1.000642343712e+00   2.942156230019e+00   
178     2.540977180099e-10   1.000616346372e+00   2.945462564219e+00   
179     2.558012388525e-10   1.000591001847e+00   2.948635100216e+00   
180     2.575047596951e-10   1.000566290117e+00   2.951672491379e+00   
181     2.592082805377e-10   1.000542209486e+00   2.954573803013e+00   
182     2.609118013802e-10   1.000518772338e+00   2.957338693145e+00   
183     2.626153222228e-10   1.000496000427e+00   2.959967475476e+00   
184     2.643188430654e-10   1.000473920716e+00   2.962461137304e+00   
185     2.660223639080e-10   1.000452562417e+00   2.964821369887e+00   
186     2.677258847506e-10   1.000431956673e+00   2.967050774562e+00   
187     2.694294055932e-10   1.000412202183e+00   2.969159198447e+00   
188     2.711329264357e-10   1.000393302642e+00   2.971150931563e+00   
189     2.728364472783e-10   1.000375361620e+00   2.973040252246e+00   
190     2.745399681209e-10   1.000358502685e+00   2.974847245334e+00   
191     2.762434889635e-10   1.000342589214e+00   2.976572882613e+00   
192     2.779470098061e-10   1.000327419567e+00   2.978209520976e+00   
193     2.796505306487e-10   1.000312930834e+00   2.979757419070e+00   
194     2.813540514912e-10   1.000299003184e+00   2.981210368554e+00   
195     2.830575723338e-10   1.000285466546e+00   2.982554403439e+00   
196     2.847610931764e-10   1.000272246299e+00   2.983779388454e+00   
197     2.864646140190e-10   1.000259394456e+00   2.984884374505e+00   
198     2.881681348616e-10   1.000247030345e+00   2.985875858530e+00   
199     2.898716557042e-10   1.000235290419e+00   2.986765457918e+00   
200     2.915751765468e-10   1.000224283060e+00   2.987566714580e+00   
201     2.932786973893e-10   1.000214027868e+00   2.988289122058e+00   
202     2.949822182319e-10   1.000204483306e+00   2.988938345623e+00   
203     2.966857390745e-10   1.000195618212e+00   2.989521075119e+00   
204     2.983892599171e-10   1.000187413951e+00   2.990045494315e+00   
205     3.000927807597e-10   1.000179845856e+00   2.990519934494e+00   
206     3.017963016023e-10   1.000172876686e+00   2.990952096628e+00   
207     3.034998224448e-10   1.000166458240e+00   2.991348799501e+00   
208     3.052033432874e-10   1.000160535352e+00   2.991715950207e+00   
209     3.069068641300e-10   1.000155049800e+00   2.992058592455e+00   
210     3.086103849726e-10   1.000149943511e+00   2.992380983629e+00   
211     3.103139058152e-10   1.000145161010e+00   2.992686681769e+00   
212     3.120174266578e-10   1.000140650758e+00   2.992978603980e+00   
213     3.137209475003e-10   1.000136365968e+00   2.993259080064e+00   
214     3.154244683429e-10   1.000132265818e+00   2.993529968763e+00   
215     3.171279891855e-10   1.000128315087e+00   2.993792683972e+00   
216     3.188315100281e-10   1.000124483399e+00   2.994048187545e+00   
217     3.205350308707e-10   1.000120745945e+00   2.994297102532e+00   
218     3.222385517133e-10   1.000117082926e+00   2.994539749624e+00   
219     3.239420725559e-10   1.000113478438e+00   2.994776133736e+00   
220     3.256455933984e-10   1.000109923316e+00   2.995006265474e+00   
221     3.273491142410e-10   1.000106419174e+00   2.995230699978e+00   
222     3.290526350836e-10   1.000102974826e+00   2.995450517893e+00   
223     3.307561559262e-10   1.000099592102e+00   2.995666250292e+00   
224     3.324596767688e-10   1.000096264607e+00   2.995877578619e+00   
225     3.341631976114e-10   1.000092984430e+00   2.996083708454e+00   
226     3.358667184539e-10   1.000089746737e+00   2.996283729352e+00   
227     3.375702392965e-10   1.000086552109e+00   2.996476906797e+00   
228     3.392737601391e-10   1.000083405790e+00   2.996662769027e+00   
229     3.409772809817e-10   1.000080314996e+00   2.996841008069e+00   
230     3.426808018243e-10   1.000077287471e+00   2.997011429211e+00   
231     3.443843226669e-10   1.000074330716e+00   2.997173928268e+00   
232     3.460878435094e-10   1.000071451406e+00   2.997328455796e+00   
233     3.477913643520e-10   1.000068654998e+00   2.997474996581e+00   
234     3.494948851946e-10   1.000065945936e+00   2.997613573573e+00   
235     3.511984060372e-10   1.000063327683e+00   2.997744261390e+00   
236     3.529019268798e-10   1.000060803104e+00   2.997867197220e+00   
237     3.546054477224e-10   1.000058374419e+00   2.997982583264e+00   
238     3.563089685649e-10   1.000056043117e+00   2.998090682226e+00   
239     3.580124894075e-10   1.000053810004e+00   2.998191807639e+00   
240     3.597160102501e-10   1.000051675112e+00   2.998286311868e+00   
241     3.614195310927e-10   1.000049637610e+00   2.998374574674e+00   
242     3.631230519353e-10   1.000047695963e+00   2.998456996132e+00   
243     3.648265727779e-10   1.000045848528e+00   2.998534035312e+00   
244     3.665300936205e-10   1.000044095538e+00   2.998606392132e+00   
245     3.682336144630e-10   1.000042431579e+00   2.998674412535e+00   
246     3.699371353056e-10   1.000040857787e+00   2.998738999482e+00   
247     3.716406561482e-10   1.000039371150e+00   2.998800835449e+00   
248     3.733441769908e-10   1.000037957306e+00   2.998859576654e+00   
249     3.750476978334e-10   1.000036606728e+00   2.998915028832e+00   
250     3.767512186760e-10   1.000035314482e+00   2.998967248648e+00   
251     3.784547395185e-10   1.000034072511e+00   2.999015935862e+00   
252     3.801582603611e-10   1.000032873850e+00   2.999060710270e+00   
253     3.818617812037e-10   1.000031717652e+00   2.999101589857e+00   
254     3.835653020463e-10   1.000030607446e+00   2.999139004171e+00   
255     3.852688228889e-10   1.000029547540e+00   2.999173604658e+00   
256     3.869723437315e-10   1.000028541095e+00   2.999206119965e+00   
257     3.886758645740e-10   1.000027588284e+00   2.999237153679e+00   
258     3.903793854166e-10   1.000026685270e+00   2.999266989710e+00   
259     3.920829062592e-10   1.000025827061e+00   2.999295777954e+00   
260     3.937864271018e-10   1.000025009643e+00   2.999323717548e+00   
261     3.954899479444e-10   1.000024229609e+00   2.999351019501e+00   
262     3.971934687870e-10   1.000023483188e+00   2.999377850388e+00   
263     3.988969896296e-10   1.000022766756e+00   2.999404316188e+00   
264     4.006005104721e-10   1.000022076620e+00   2.999430467342e+00   
265     4.023040313147e-10   1.000021409904e+00   2.999456310026e+00   
266     4.040075521573e-10   1.000020763994e+00   2.999481817833e+00   
267     4.057110729999e-10   1.000020136735e+00   2.999506942279e+00   
268     4.074145938425e-10   1.000019526846e+00   2.999531621661e+00   
269     4.091181146851e-10   1.000018932593e+00   2.999555785639e+00   
270     4.108216355276e-10   1.000018352889e+00   2.999579362301e+00   
271     4.125251563702e-10   1.000017787355e+00   2.999602282202e+00   
272     4.142286772128e-10   1.000017235798e+00   2.999624479912e+00   
273     4.159321980554e-10   1.000016697578e+00   2.999645892290e+00   
274     4.176357188980e-10   1.000016173837e+00   2.999666468605e+00   
275     4.193392397406e-10   1.000015664649e+00   2.999686161880e+00   
276     4.210427605831e-10   1.000015170030e+00   2.999704936039e+00   
277     4.227462814257e-10   1.000014690172e+00   2.999722779014e+00   
278     4.244498022683e-10   1.000014225301e+00   2.999739719808e+00   
279     4.261533231109e-10   1.000013775380e+00   2.999755800433e+00   
280     4.278568439535e-10   1.000013339962e+00   2.999771031495e+00   
281     4.295603647961e-10   1.000012918420e+00   2.999785399723e+00   
282     4.312638856386e-10   1.000012510239e+00   2.999798889742e+00   
283     4.329674064812e-10   1.000012114971e+00   2.999811498640e+00   
284     4.346709273238e-10   1.000011732123e+00   2.999823243683e+00   
285     4.363744481664e-10   1.000011361385e+00   2.999834157988e+00   
286     4.380779690090e-10   1.000011002967e+00   2.999844282746e+00   
287     4.397814898516e-10   1.000010657343e+00   2.999853663755e+00   
288     4.414850106942e-10   1.000010325534e+00   2.999862348797e+00   
289     4.431885315367e-10   1.000010008683e+00   2.999870385270e+00   
290     4.448920523793e-10   1.000009707444e+00   2.999877819235e+00   
291     4.465955732219e-10   1.000009421507e+00   2.999884695542e+00   
292     4.482990940645e-10   1.000009148791e+00   2.999891058146e+00   
293     4.500026149071e-10   1.000008888430e+00   2.999896950187e+00   
294     4.517061357497e-10   1.000008639398e+00   2.999902413663e+00   
295     4.534096565922e-10   1.000008399329e+00   2.999907488924e+00   
296     4.551131774348e-10   1.000008169060e+00   2.999912214174e+00   
297     4.568166982774e-10   1.000007947662e+00   2.999916624934e+00   
298     4.585202191200e-10   1.000007733911e+00   2.999920753788e+00   
299     4.602237399626e-10   1.000007526770e+00   2.999924630464e+00   
300     4.619272608052e-10   1.000007326834e+00   2.999928287551e+00   
301     4.636307816477e-10   1.000007131959e+00   2.999931752895e+00   
302     4.653343024903e-10   1.000006937705e+00   2.999935049594e+00   
303     4.670378233329e-10   1.000006742601e+00   2.999938214991e+00   
304     4.687413441755e-10   1.000006549020e+00   2.999941256158e+00   
305     4.704448650181e-10   1.000006364616e+00   2.999944146357e+00   
306     4.721483858607e-10   1.000006191900e+00   2.999946883767e+00   
307     4.738519067033e-10   1.000006029701e+00   2.999949468535e+00   
308     4.755554275458e-10   1.000005876369e+00   2.999951887629e+00   
309     4.772589483884e-10   1.000005730244e+00   2.999954136927e+00   
310     4.789624692310e-10   1.000005589419e+00   2.999956233752e+00   
311     4.806659900736e-10   1.000005451480e+00   2.999958208120e+00   
312     4.823695109162e-10   1.000005312953e+00   2.999960092142e+00   
313     4.840730317588e-10   1.000005170719e+00   2.999961913347e+00   
314     4.857765526013e-10   1.000005029479e+00   2.999963685581e+00   
315     4.874800734439e-10   1.000004901286e+00   2.999965407991e+00   
316     4.891835942865e-10   1.000004792539e+00   2.999967078393e+00   
317     4.908871151291e-10   1.000004702160e+00   2.999968697672e+00   
318     4.925906359717e-10   1.000004625252e+00   2.999970266636e+00   
319     4.942941568143e-10   1.000004551246e+00   2.999971784226e+00   
320     4.959976776568e-10   1.000004472103e+00   2.999973247739e+00   
321     4.977011984994e-10   1.000004382518e+00   2.999974653532e+00   
322     4.994047193420e-10   1.000004284829e+00   2.999975997805e+00   
323     5.011082401846e-10   1.000004178219e+00   2.999977277002e+00   
324     5.028117610272e-10   1.000004065516e+00   2.999978488304e+00   
325     5.045152818698e-10   1.000003955742e+00   2.999979629855e+00   
326     5.062188027123e-10   1.000003834231e+00   2.999980700355e+00   
327     5.079223235549e-10   1.000003705344e+00   2.999981699881e+00   
328     5.096258443975e-10   1.000003573008e+00   2.999982629386e+00   
329     5.113293652401e-10   1.000003438193e+00   2.999983490526e+00   
330     5.130328860827e-10   1.000003294473e+00   2.999984285428e+00   
331     5.147364069253e-10   1.000003169298e+00   2.999985017491e+00   
332     5.164399277679e-10   1.000003063075e+00   2.999985689822e+00   
333     5.181434486104e-10   1.000002977184e+00   2.999986306179e+00   
334     5.198469694530e-10   1.000002910543e+00   2.999986871385e+00   
335     5.215504902956e-10   1.000002854629e+00   2.999987391357e+00   
336     5.232540111382e-10   1.000002798696e+00   2.999987871045e+00   
337     5.249575319808e-10   1.000002734438e+00   2.999988313458e+00   
338     5.266610528234e-10   1.000002655687e+00   2.999988720751e+00   
339     5.283645736659e-10   1.000002557187e+00   2.999989095176e+00   
340     5.300680945085e-10   1.000002429331e+00   2.999989439490e+00   
341     5.317716153511e-10   1.000002257168e+00   2.999989756981e+00   
342     5.334751361937e-10   1.000002030046e+00   2.999990051153e+00   
343     5.351786570363e-10   1.000001751148e+00   2.999990325489e+00   
344     5.368821778789e-10   1.000001426245e+00   2.999990583146e+00   
345     5.385856987214e-10   1.000001094533e+00   2.999990827250e+00   
346     5.402892195640e-10   1.000000784993e+00   2.999991060196e+00   
347     5.419927404066e-10   1.000000546290e+00   2.999991284144e+00   
348     5.436962612492e-10   1.000000356113e+00   2.999991499911e+00   
349     5.453997820918e-10   1.000000216883e+00   2.999991708553e+00   
350     5.471033029344e-10   1.000000128857e+00   2.999991910925e+00   
351     5.488068237770e-10   1.000000075745e+00   2.999992107520e+00   
352     5.505103446195e-10   1.000000045938e+00   2.999992298811e+00   
353     5.522138654621e-10   1.000000060882e+00   2.999992485562e+00   
354     5.539173863047e-10   1.000000106515e+00   2.999992667844e+00   
355     5.556209071473e-10   1.000000168904e+00   2.999992845672e+00   
356     5.573244279899e-10   1.000000235107e+00   2.999993019038e+00   
357     5.590279488325e-10   1.000000361010e+00   2.999993189284e+00   
358     5.607314696750e-10   1.000000391198e+00   2.999993353682e+00   
359     5.624349905176e-10   1.000000279160e+00   2.999993512757e+00   
360     5.641385113602e-10   9.999999778042e-01   2.999993666698e+00   
361     5.656716801185e-10   9.999996338431e-01   2.999993801086e+00   
362     5.672048488769e-10   9.999993609318e-01   2.999993932255e+00   
363     5.687380176352e-10   9.999991960088e-01   2.999994060208e+00   
364     5.702711863935e-10   9.999991412267e-01   2.999994184307e+00   
365     5.718043551518e-10   9.999991939448e-01   2.999994303606e+00   
366     5.733375239102e-10   9.999993467067e-01   2.999994417478e+00   
367     5.748706926685e-10   9.999995780571e-01   2.999994525879e+00   
368     5.764038614268e-10   9.999998436592e-01   2.999994629045e+00   
369     5.779370301851e-10   1.000000063596e+00   2.999994727039e+00   
370     5.794701989435e-10   1.000000170774e+00   2.999994820156e+00   
371     5.810033677018e-10   1.000000252105e+00   2.999994910221e+00   
372     5.825365364601e-10   1.000000517522e+00   2.999994999685e+00   
373     5.840697052184e-10   1.000001117923e+00   2.999995089513e+00   
374     5.856028739768e-10   1.000002089783e+00   2.999995178989e+00   
375     5.871360427351e-10   1.000003392408e+00   2.999995266567e+00   
376     5.886692114934e-10   1.000004945563e+00   2.999995350544e+00   
377     5.902023802517e-10   1.000006655902e+00   2.999995429475e+00   
378     5.917355490101e-10   1.000008365269e+00   2.999995501510e+00   
379     5.932687177684e-10   1.000010073298e+00   2.999995567378e+00   
380     5.948018865267e-10   1.000011725001e+00   2.999995627005e+00   
381     5.963350552850e-10   1.000013277947e+00   2.999995680605e+00   
382     5.978682240434e-10   1.000014767804e+00   2.999995729432e+00   
383     5.994013928017e-10   1.000016301523e+00   2.999995775385e+00   
384     6.009345615600e-10   1.000017608736e+00   2.999995815144e+00   
385     6.024677303184e-10   1.000018703597e+00   2.999995850051e+00   
386     6.040008990767e-10   1.000019607201e+00   2.999995881286e+00   
387     6.055340678350e-10   1.000020347516e+00   2.999995909883e+00   
388     6.070672365933e-10   1.000020686021e+00   2.999995933305e+00   
389     6.086004053517e-10   1.000021009433e+00   2.999995957738e+00   
390     6.101335741100e-10   1.000021469182e+00   2.999995984652e+00   
391     6.116667428683e-10   1.000022150122e+00   2.999996014204e+00   
392     6.131999116266e-10   1.000023124038e+00   2.999996046285e+00   
393     6.147330803850e-10   1.000024342207e+00   2.999996079273e+00   
394     6.162662491433e-10   1.000025653004e+00   2.999996110660e+00   
395     6.177994179016e-10   1.000026899739e+00   2.999996138536e+00   
396     6.193325866599e-10   1.000027935960e+00   2.999996161689e+00   
397     6.208657554183e-10   1.000028634623e+00   2.999996179605e+00   
398     6.223989241766e-10   1.000028849315e+00   2.999996191826e+00   
399     6.239320929349e-10   1.000028321637e+00   2.999996196800e+00   
400     6.254652616932e-10   1.000026674792e+00   2.999996191660e+00   
401     6.269984304516e-10   1.000023550250e+00   2.999996174608e+00   
402     6.285315992099e-10   1.000018755651e+00   2.999996148159e+00   
403     6.300647679682e-10   1.000012327442e+00   2.999996116778e+00   
404     6.315979367265e-10   1.000004494829e+00   2.999996086365e+00   
405     6.331311054849e-10   9.999954092168e-01   2.999996060136e+00   
406     6.346642742432e-10   9.999854109603e-01   2.999996042773e+00   
407     6.361974430015e-10   9.999750404774e-01   2.999996040011e+00   
408     6.377306117598e-10   9.999645697257e-01   2.999996052033e+00   
409     6.392637805182e-10   9.999542804801e-01   2.999996078653e+00   
410     6.407969492765e-10   9.999443521517e-01   2.999996117946e+00   
411     6.423301180348e-10   9.999343793315e-01   2.999996160474e+00   
412     6.438632867931e-10   9.999245090659e-01   2.999996206545e+00   
413     6.453964555515e-10   9.999151397120e-01   2.999996259514e+00   
414     6.469296243098e-10   9.999062097254e-01   2.999996315517e+00   
415     6.484627930681e-10   9.998976186695e-01   2.999996371124e+00   
416     6.499959618264e-10   9.998892224932e-01   2.999996423259e+00   
417     6.515291305848e-10   9.998817220313e-01   2.999996480817e+00   
418     6.530622993431e-10   9.998740899493e-01   2.999996527355e+00   
419     6.545954681014e-10   9.998646089024e-01   2.999996542326e+00   
420     6.561286368597e-10   9.998517875957e-01   2.999996514868e+00   
421     6.576618056181e-10   9.998349926108e-01   2.999996449628e+00   
