Index        TIME             V(51)            V(10)            V(20)            V(30)            V(40)
65      1.97938474e-10   8.08108520e-01   2.35321548e-01   7.99056959e-02   1.89946748e-01   1.23111245e-01   
66      1.97978247e-10   8.08255357e-01   2.35354394e-01   7.99176176e-02   1.89978516e-01   1.23130895e-01   
67      1.97998134e-10   8.08328773e-01   2.35370818e-01   7.99235783e-02   1.89994400e-01   1.23140720e-01   
68      1.98037908e-10   8.08475602e-01   2.35403665e-01   7.99354999e-02   1.90026168e-01   1.23160369e-01   
69      1.98057795e-10   8.08549014e-01   2.35420088e-01   7.99414606e-02   1.90042052e-01   1.23170193e-01   
70      1.98067738e-10   8.08585720e-01   2.35428300e-01   7.99444409e-02   1.90049993e-01   1.23175104e-01   
71      1.98087625e-10   8.08659129e-01   2.35444724e-01   7.99504015e-02   1.90065877e-01   1.23184928e-01   
72      1.98097569e-10   8.08695834e-01   2.35452935e-01   7.99533818e-02   1.90073818e-01   1.23189840e-01   
73      1.98117455e-10   8.08769242e-01   2.35469359e-01   7.99593424e-02   1.90089701e-01   1.23199663e-01   
74      1.98157229e-10   8.08916053e-01   2.35502208e-01   7.99712638e-02   1.90121468e-01   1.23219309e-01   
75      1.98177116e-10   8.08989456e-01   2.35518632e-01   7.99772244e-02   1.90137351e-01   1.23229131e-01   
76      1.98187059e-10   8.09026157e-01   2.35526844e-01   7.99802046e-02   1.90145292e-01   1.23234043e-01   
77      1.98206946e-10   8.09099558e-01   2.35543269e-01   7.99861652e-02   1.90161174e-01   1.23243865e-01   
78      1.98216890e-10   8.09136258e-01   2.35551481e-01   7.99891454e-02   1.90169115e-01   1.23248776e-01   
79      1.98236777e-10   8.09209657e-01   2.35567905e-01   7.99951060e-02   1.90184998e-01   1.23258597e-01   
80      1.98246720e-10   8.09246356e-01   2.35576118e-01   7.99980862e-02   1.90192939e-01   1.23263508e-01   
81      1.98266607e-10   8.09319753e-01   2.35592542e-01   8.00040467e-02   1.90208821e-01   1.23273330e-01   
82      1.98306381e-10   8.09466542e-01   2.35625392e-01   8.00159679e-02   1.90240585e-01   1.23292972e-01   
83      1.98326267e-10   8.09539934e-01   2.35641818e-01   8.00219284e-02   1.90256467e-01   1.23302793e-01   
84      1.98366041e-10   8.09686715e-01   2.35674668e-01   8.00338495e-02   1.90288231e-01   1.23322433e-01   
85      1.98385928e-10   8.09760103e-01   2.35691094e-01   8.00398099e-02   1.90304112e-01   1.23332253e-01   
86      1.98395871e-10   8.09796796e-01   2.35699307e-01   8.00427901e-02   1.90312052e-01   1.23337163e-01   
87      1.98415758e-10   8.09870182e-01   2.35715732e-01   8.00487505e-02   1.90327933e-01   1.23346983e-01   
88      1.98425702e-10   8.09906875e-01   2.35723945e-01   8.00517307e-02   1.90335874e-01   1.23351893e-01   
89      1.98445589e-10   8.09980258e-01   2.35740371e-01   8.00576911e-02   1.90351755e-01   1.23361712e-01   
90      1.98485362e-10   8.10127021e-01   2.35773223e-01   8.00696120e-02   1.90383517e-01   1.23381350e-01   
91      1.98505249e-10   8.10200400e-01   2.35789649e-01   8.00755724e-02   1.90399397e-01   1.23391169e-01   
92      1.98515193e-10   8.10237089e-01   2.35797862e-01   8.00785525e-02   1.90407337e-01   1.23396078e-01   
93      1.98535080e-10   8.10310466e-01   2.35814288e-01   8.00845128e-02   1.90423217e-01   1.23405896e-01   
94      1.98545023e-10   8.10347154e-01   2.35822501e-01   8.00874930e-02   1.90431157e-01   1.23410805e-01   
95      1.98564910e-10   8.10420529e-01   2.35838928e-01   8.00934533e-02   1.90447037e-01   1.23420623e-01   
96      1.98574853e-10   8.10457216e-01   2.35847141e-01   8.00964334e-02   1.90454977e-01   1.23425532e-01   
97      1.98594740e-10   8.10530589e-01   2.35863568e-01   8.01023937e-02   1.90470857e-01   1.23435349e-01   
98      1.98634514e-10   8.10677330e-01   2.35896421e-01   8.01143144e-02   1.90502617e-01   1.23454984e-01   
99      1.98654401e-10   8.10750698e-01   2.35912848e-01   8.01202746e-02   1.90518496e-01   1.23464800e-01   
100     1.98694174e-10   8.10897430e-01   2.35945703e-01   8.01321953e-02   1.90550255e-01   1.23484433e-01   
101     1.98714061e-10   8.10970794e-01   2.35962130e-01   8.01381555e-02   1.90566134e-01   1.23494249e-01   
102     1.98724005e-10   8.11007476e-01   2.35970343e-01   8.01411355e-02   1.90574073e-01   1.23499157e-01   
103     1.98743892e-10   8.11080838e-01   2.35986771e-01   8.01470957e-02   1.90589952e-01   1.23508973e-01   
104     1.98753835e-10   8.11117518e-01   2.35994985e-01   8.01500758e-02   1.90597891e-01   1.23513881e-01   
105     1.98773722e-10   8.11190877e-01   2.36011412e-01   8.01560359e-02   1.90613769e-01   1.23523696e-01   
106     1.98813496e-10   8.11337592e-01   2.36044268e-01   8.01679564e-02   1.90645526e-01   1.23543326e-01   
107     1.98833382e-10   8.11410947e-01   2.36060696e-01   8.01739165e-02   1.90661404e-01   1.23553141e-01   
108     1.98873156e-10   8.11557653e-01   2.36093552e-01   8.01858369e-02   1.90693161e-01   1.23572770e-01   
109     1.98893043e-10   8.11631004e-01   2.36109980e-01   8.01917970e-02   1.90709038e-01   1.23582584e-01   
110     1.98902986e-10   8.11667679e-01   2.36118194e-01   8.01947770e-02   1.90716977e-01   1.23587490e-01   
111     1.98922873e-10   8.11741028e-01   2.36134622e-01   8.02007371e-02   1.90732854e-01   1.23597304e-01   
112     1.98932817e-10   8.11777701e-01   2.36142837e-01   8.02037171e-02   1.90740793e-01   1.23602211e-01   
113     1.98952704e-10   8.11851048e-01   2.36159265e-01   8.02096771e-02   1.90756670e-01   1.23612024e-01   
114     1.98992477e-10   8.11997736e-01   2.36192122e-01   8.02215973e-02   1.90788424e-01   1.23631650e-01   
115     1.99012364e-10   8.12071078e-01   2.36208551e-01   8.02275573e-02   1.90804301e-01   1.23641462e-01   
116     1.99052138e-10   8.12217758e-01   2.36241409e-01   8.02394774e-02   1.90836054e-01   1.23661087e-01   
117     1.99072025e-10   8.12291096e-01   2.36257838e-01   8.02454374e-02   1.90851930e-01   1.23670898e-01   
118     1.99081968e-10   8.12327764e-01   2.36266053e-01   8.02484173e-02   1.90859868e-01   1.23675804e-01   
119     1.99101855e-10   8.12401100e-01   2.36282482e-01   8.02543773e-02   1.90875744e-01   1.23685616e-01   
120     1.99111798e-10   8.12437767e-01   2.36290697e-01   8.02573572e-02   1.90883682e-01   1.23690521e-01   
121     1.99131685e-10   8.12511100e-01   2.36307126e-01   8.02633171e-02   1.90899558e-01   1.23700332e-01   
122     1.99171459e-10   8.12657762e-01   2.36339985e-01   8.02752371e-02   1.90931309e-01   1.23719954e-01   
123     1.99191346e-10   8.12731091e-01   2.36356415e-01   8.02811969e-02   1.90947184e-01   1.23729764e-01   
124     1.99231120e-10   8.12877745e-01   2.36389275e-01   8.02931168e-02   1.90978935e-01   1.23749384e-01   
125     1.99251006e-10   8.12951069e-01   2.36405705e-01   8.02990766e-02   1.90994810e-01   1.23759194e-01   
126     1.99260950e-10   8.12987731e-01   2.36413920e-01   8.03020565e-02   1.91002747e-01   1.23764099e-01   
127     1.99280837e-10   8.13061053e-01   2.36430350e-01   8.03080163e-02   1.91018622e-01   1.23773908e-01   
128     1.99290780e-10   8.13097714e-01   2.36438565e-01   8.03109962e-02   1.91026559e-01   1.23778813e-01   
129     1.99310667e-10   8.13171034e-01   2.36454995e-01   8.03169560e-02   1.91042433e-01   1.23788622e-01   
130     1.99350441e-10   8.13317670e-01   2.36487856e-01   8.03288757e-02   1.91074182e-01   1.23808239e-01   
131     1.99370328e-10   8.13390986e-01   2.36504287e-01   8.03348354e-02   1.91090056e-01   1.23818047e-01   
132     1.99410101e-10   8.13537613e-01   2.36537148e-01   8.03467550e-02   1.91121803e-01   1.23837663e-01   
133     1.99429988e-10   8.13610925e-01   2.36553579e-01   8.03527147e-02   1.91137677e-01   1.23847471e-01   
134     1.99439932e-10   8.13647580e-01   2.36561795e-01   8.03556945e-02   1.91145613e-01   1.23852374e-01   
135     1.99459819e-10   8.13720889e-01   2.36578226e-01   8.03616542e-02   1.91161486e-01   1.23862181e-01   
136     1.99469762e-10   8.13757543e-01   2.36586441e-01   8.03646340e-02   1.91169423e-01   1.23867085e-01   
137     1.99489649e-10   8.13830850e-01   2.36602872e-01   8.03705937e-02   1.91185296e-01   1.23876892e-01   
138     1.99529423e-10   8.13977460e-01   2.36635735e-01   8.03825131e-02   1.91217042e-01   1.23896505e-01   
139     1.99549309e-10   8.14050763e-01   2.36652166e-01   8.03884727e-02   1.91232914e-01   1.23906311e-01   
140     1.99589083e-10   8.14197364e-01   2.36685029e-01   8.04003921e-02   1.91264659e-01   1.23925923e-01   
141     1.99608970e-10   8.14270662e-01   2.36701461e-01   8.04063516e-02   1.91280531e-01   1.23935728e-01   
142     1.99618913e-10   8.14307311e-01   2.36709677e-01   8.04093314e-02   1.91288467e-01   1.23940631e-01   
143     1.99638800e-10   8.14380607e-01   2.36726109e-01   8.04152909e-02   1.91304338e-01   1.23950436e-01   
144     1.99648744e-10   8.14417254e-01   2.36734325e-01   8.04182706e-02   1.91312274e-01   1.23955338e-01   
145     1.99668631e-10   8.14490548e-01   2.36750757e-01   8.04242301e-02   1.91328145e-01   1.23965143e-01   
146     1.99708404e-10   8.14637132e-01   2.36783621e-01   8.04361493e-02   1.91359888e-01   1.23984752e-01   
147     1.99728291e-10   8.14710421e-01   2.36800053e-01   8.04421088e-02   1.91375759e-01   1.23994556e-01   
148     1.99768065e-10   8.14856996e-01   2.36832918e-01   8.04540279e-02   1.91407501e-01   1.24014163e-01   
149     1.99787952e-10   8.14930281e-01   2.36849350e-01   8.04599873e-02   1.91423372e-01   1.24023966e-01   
150     1.99797895e-10   8.14966923e-01   2.36857567e-01   8.04629670e-02   1.91431307e-01   1.24028868e-01   
151     1.99817782e-10   8.15040206e-01   2.36873999e-01   8.04689264e-02   1.91447177e-01   1.24038671e-01   
152     1.99827725e-10   8.15076847e-01   2.36882215e-01   8.04719060e-02   1.91455112e-01   1.24043572e-01   
153     1.99847612e-10   8.15150128e-01   2.36898648e-01   8.04778654e-02   1.91470982e-01   1.24053375e-01   
154     1.99857556e-10   8.15186768e-01   2.36906865e-01   8.04808451e-02   1.91478917e-01   1.24058276e-01   
155     1.99877443e-10   8.15260047e-01   2.36923298e-01   8.04868044e-02   1.91494787e-01   1.24068078e-01   
156     1.99917216e-10   8.15406599e-01   2.36956164e-01   8.04987233e-02   1.91526526e-01   1.24087682e-01   
157     1.99937103e-10   8.15479874e-01   2.36972597e-01   8.05046826e-02   1.91542396e-01   1.24097483e-01   
158     1.99976877e-10   8.15626418e-01   2.37005463e-01   8.05166013e-02   1.91574134e-01   1.24117086e-01   
159     1.99996764e-10   8.15699688e-01   2.37021897e-01   8.05225606e-02   1.91590003e-01   1.24126887e-01   
160     2.00006707e-10   8.15736322e-01   2.37030113e-01   8.05255402e-02   1.91597937e-01   1.24131787e-01   
161     2.00026594e-10   8.15809590e-01   2.37046547e-01   8.05314994e-02   1.91613806e-01   1.24141587e-01   
162     2.00036537e-10   8.15846223e-01   2.37054764e-01   8.05344790e-02   1.91621740e-01   1.24146488e-01   
163     2.00056424e-10   8.15919489e-01   2.37071197e-01   8.05404382e-02   1.91637608e-01   1.24156288e-01   
164     2.00096198e-10   8.16066015e-01   2.37104065e-01   8.05523568e-02   1.91669345e-01   1.24175887e-01   
165     2.00116085e-10   8.16139276e-01   2.37120499e-01   8.05583159e-02   1.91685213e-01   1.24185687e-01   
166     2.00155859e-10   8.16285794e-01   2.37153367e-01   8.05702344e-02   1.91716948e-01   1.24205285e-01   
167     2.00175745e-10   8.16359051e-01   2.37169801e-01   8.05761935e-02   1.91732816e-01   1.24215084e-01   
168     2.00185689e-10   8.16395679e-01   2.37178018e-01   8.05791731e-02   1.91740749e-01   1.24219983e-01   
169     2.00205576e-10   8.16468934e-01   2.37194452e-01   8.05851322e-02   1.91756616e-01   1.24229781e-01   
170     2.00215519e-10   8.16505560e-01   2.37202669e-01   8.05881117e-02   1.91764550e-01   1.24234680e-01   
171     2.00235406e-10   8.16578813e-01   2.37219104e-01   8.05940707e-02   1.91780417e-01   1.24244478e-01   
172     2.00245349e-10   8.16615438e-01   2.37227321e-01   8.05970502e-02   1.91788350e-01   1.24249377e-01   
173     2.00265236e-10   8.16688689e-01   2.37243755e-01   8.06030093e-02   1.91804216e-01   1.24259175e-01   
174     2.00305010e-10   8.16835185e-01   2.37276625e-01   8.06149275e-02   1.91835950e-01   1.24278769e-01   
175     2.00324897e-10   8.16908431e-01   2.37293059e-01   8.06208865e-02   1.91851816e-01   1.24288566e-01   
176     2.00364671e-10   8.17054918e-01   2.37325929e-01   8.06328047e-02   1.91883548e-01   1.24308160e-01   
177     2.00384557e-10   8.17128159e-01   2.37342364e-01   8.06387636e-02   1.91899414e-01   1.24317956e-01   
178     2.00394501e-10   8.17164780e-01   2.37350582e-01   8.06417430e-02   1.91907346e-01   1.24322854e-01   
179     2.00414388e-10   8.17238019e-01   2.37367017e-01   8.06477020e-02   1.91923211e-01   1.24332650e-01   
180     2.00424331e-10   8.17274638e-01   2.37375234e-01   8.06506814e-02   1.91931144e-01   1.24337548e-01   
181     2.00444218e-10   8.17347875e-01   2.37391669e-01   8.06566403e-02   1.91947009e-01   1.24347343e-01   
182     2.00454161e-10   8.17384493e-01   2.37399887e-01   8.06596197e-02   1.91954942e-01   1.24352241e-01   
183     2.00474048e-10   8.17457728e-01   2.37416322e-01   8.06655786e-02   1.91970806e-01   1.24362036e-01   
184     2.00513822e-10   8.17604194e-01   2.37449193e-01   8.06774965e-02   1.92002536e-01   1.24381626e-01   
185     2.00533709e-10   8.17677424e-01   2.37465629e-01   8.06834553e-02   1.92018400e-01   1.24391420e-01   
186     2.00573483e-10   8.17823881e-01   2.37498500e-01   8.06953731e-02   1.92050129e-01   1.24411008e-01   
187     2.00593370e-10   8.17897107e-01   2.37514936e-01   8.07013318e-02   1.92065993e-01   1.24420802e-01   
188     2.00603313e-10   8.17933720e-01   2.37523154e-01   8.07043112e-02   1.92073925e-01   1.24425699e-01   
189     2.00623200e-10   8.18006944e-01   2.37539590e-01   8.07102699e-02   1.92089788e-01   1.24435492e-01   
190     2.00633143e-10   8.18043555e-01   2.37547808e-01   8.07132493e-02   1.92097720e-01   1.24440389e-01   
191     2.00653030e-10   8.18116777e-01   2.37564244e-01   8.07192080e-02   1.92113584e-01   1.24450182e-01   
192     2.00662974e-10   8.18153387e-01   2.37572462e-01   8.07221873e-02   1.92121515e-01   1.24455079e-01   
193     2.00682860e-10   8.18226607e-01   2.37588898e-01   8.07281460e-02   1.92137378e-01   1.24464871e-01   
194     2.00722634e-10   8.18373042e-01   2.37621770e-01   8.07400636e-02   1.92169104e-01   1.24484456e-01   
195     2.00742521e-10   8.18446257e-01   2.37638206e-01   8.07460222e-02   1.92184967e-01   1.24494248e-01   
196     2.00782295e-10   8.18592683e-01   2.37671079e-01   8.07579397e-02   1.92216692e-01   1.24513831e-01   
197     2.00802182e-10   8.18665894e-01   2.37687516e-01   8.07638982e-02   1.92232554e-01   1.24523623e-01   
198     2.00812125e-10   8.18702499e-01   2.37695734e-01   8.07668775e-02   1.92240485e-01   1.24528518e-01   
199     2.00832012e-10   8.18775708e-01   2.37712171e-01   8.07728361e-02   1.92256347e-01   1.24538309e-01   
200     2.00841955e-10   8.18812312e-01   2.37720389e-01   8.07758153e-02   1.92264278e-01   1.24543205e-01   
201     2.00861842e-10   8.18885518e-01   2.37736826e-01   8.07817739e-02   1.92280140e-01   1.24552995e-01   
202     2.00871786e-10   8.18922121e-01   2.37745044e-01   8.07847531e-02   1.92288070e-01   1.24557891e-01   
203     2.00891672e-10   8.18995325e-01   2.37761481e-01   8.07907116e-02   1.92303932e-01   1.24567681e-01   
204     2.00931446e-10   8.19141730e-01   2.37794355e-01   8.08026288e-02   1.92335654e-01   1.24587261e-01   
205     2.00951333e-10   8.19214930e-01   2.37810792e-01   8.08085873e-02   1.92351515e-01   1.24597050e-01   
206     2.00991107e-10   8.19361325e-01   2.37843667e-01   8.08205044e-02   1.92383237e-01   1.24616629e-01   
207     2.01010994e-10   8.19434521e-01   2.37860104e-01   8.08264628e-02   1.92399097e-01   1.24626418e-01   
208     2.01020937e-10   8.19471118e-01   2.37868323e-01   8.08294419e-02   1.92407027e-01   1.24631312e-01   
209     2.01040824e-10   8.19544312e-01   2.37884760e-01   8.08354003e-02   1.92422888e-01   1.24641100e-01   
210     2.01050767e-10   8.19580908e-01   2.37892979e-01   8.08383795e-02   1.92430818e-01   1.24645995e-01   
211     2.01070654e-10   8.19654099e-01   2.37909416e-01   8.08443378e-02   1.92446677e-01   1.24655783e-01   
212     2.01080598e-10   8.19690694e-01   2.37917635e-01   8.08473170e-02   1.92454607e-01   1.24660677e-01   
213     2.01100484e-10   8.19763883e-01   2.37934073e-01   8.08532753e-02   1.92470467e-01   1.24670464e-01   
214     2.01140258e-10   8.19910257e-01   2.37966948e-01   8.08651921e-02   1.92502186e-01   1.24690039e-01   
215     2.01160145e-10   8.19983442e-01   2.37983386e-01   8.08711504e-02   1.92518045e-01   1.24699827e-01   
216     2.01199919e-10   8.20129807e-01   2.38016262e-01   8.08830671e-02   1.92549763e-01   1.24719400e-01   
217     2.01219806e-10   8.20202987e-01   2.38032700e-01   8.08890254e-02   1.92565622e-01   1.24729186e-01   
218     2.01229749e-10   8.20239577e-01   2.38040919e-01   8.08920044e-02   1.92573551e-01   1.24734080e-01   
219     2.01249636e-10   8.20312755e-01   2.38057357e-01   8.08979626e-02   1.92589410e-01   1.24743866e-01   
220     2.01259579e-10   8.20349343e-01   2.38065576e-01   8.09009417e-02   1.92597339e-01   1.24748759e-01   
221     2.01279466e-10   8.20422519e-01   2.38082014e-01   8.09068999e-02   1.92613197e-01   1.24758544e-01   
222     2.01289410e-10   8.20459107e-01   2.38090233e-01   8.09098789e-02   1.92621126e-01   1.24763437e-01   
223     2.01309296e-10   8.20532280e-01   2.38106671e-01   8.09158371e-02   1.92636983e-01   1.24773222e-01   
224     2.01319240e-10   8.20568867e-01   2.38114891e-01   8.09188161e-02   1.92644912e-01   1.24778115e-01   
225     2.01339127e-10   8.20642038e-01   2.38131329e-01   8.09247742e-02   1.92660770e-01   1.24787900e-01   
226     2.01378900e-10   8.20788377e-01   2.38164206e-01   8.09366906e-02   1.92692485e-01   1.24807469e-01   
227     2.01398787e-10   8.20861544e-01   2.38180644e-01   8.09426487e-02   1.92708342e-01   1.24817254e-01   
228     2.01438561e-10   8.21007875e-01   2.38213522e-01   8.09545650e-02   1.92740056e-01   1.24836822e-01   
229     2.01458448e-10   8.21081037e-01   2.38229961e-01   8.09605230e-02   1.92755913e-01   1.24846605e-01   
230     2.01468391e-10   8.21117618e-01   2.38238180e-01   8.09635020e-02   1.92763841e-01   1.24851497e-01   
231     2.01488278e-10   8.21190779e-01   2.38254619e-01   8.09694600e-02   1.92779698e-01   1.24861280e-01   
232     2.01498222e-10   8.21227359e-01   2.38262838e-01   8.09724389e-02   1.92787626e-01   1.24866172e-01   
233     2.01518109e-10   8.21300517e-01   2.38279277e-01   8.09783969e-02   1.92803482e-01   1.24875955e-01   
234     2.01528052e-10   8.21337096e-01   2.38287497e-01   8.09813758e-02   1.92811410e-01   1.24880846e-01   
235     2.01547939e-10   8.21410252e-01   2.38303936e-01   8.09873337e-02   1.92827265e-01   1.24890629e-01   
236     2.01557882e-10   8.21446830e-01   2.38312155e-01   8.09903127e-02   1.92835193e-01   1.24895520e-01   
237     2.01577769e-10   8.21519984e-01   2.38328594e-01   8.09962706e-02   1.92851049e-01   1.24905302e-01   
238     2.01617543e-10   8.21666288e-01   2.38361473e-01   8.10081865e-02   1.92882760e-01   1.24924866e-01   
239     2.01637430e-10   8.21739438e-01   2.38377912e-01   8.10141444e-02   1.92898615e-01   1.24934647e-01   
240     2.01677203e-10   8.21885733e-01   2.38410791e-01   8.10260602e-02   1.92930325e-01   1.24954210e-01   
241     2.01697090e-10   8.21958878e-01   2.38427231e-01   8.10320180e-02   1.92946180e-01   1.24963991e-01   
242     2.01707034e-10   8.21995451e-01   2.38435450e-01   8.10349969e-02   1.92954107e-01   1.24968881e-01   
243     2.01726921e-10   8.22068594e-01   2.38451890e-01   8.10409546e-02   1.92969961e-01   1.24978661e-01   
