Index       TIME              V(3)       
54       2.55590300e-04    9.99204398e-01
55       2.62143900e-04    9.96907436e-01
56       2.68697500e-04    9.92920400e-01
57       2.75251100e-04    9.87250066e-01
58       2.81804700e-04    9.79906061e-01
59       2.88358300e-04    9.70900852e-01
60       2.94911900e-04    9.60249721e-01
61       3.01465500e-04    9.47970740e-01
62       3.08019100e-04    9.34084740e-01
63       3.14572700e-04    9.18615279e-01
64       3.21126300e-04    9.01588597e-01
65       3.27679900e-04    8.83033574e-01
66       3.34233500e-04    8.62981680e-01
67       3.40787100e-04    8.41466926e-01
68       3.47340700e-04    8.18525798e-01
69       3.53894300e-04    7.94197202e-01
70       3.60447900e-04    7.68522398e-01
71       3.67001500e-04    7.41544924e-01
72       3.73555100e-04    7.13310528e-01
73       3.80108700e-04    6.83867089e-01
74       3.86662300e-04    6.53264534e-01
75       3.93215900e-04    6.21554756e-01
76       3.99769500e-04    5.88791524e-01
77       4.06323100e-04    5.55030392e-01
78       4.12876700e-04    5.20328606e-01
79       4.19430300e-04    4.84745005e-01
80       4.25983900e-04    4.48339924e-01
81       4.32537500e-04    4.11175090e-01
82       4.39091100e-04    3.73313516e-01
83       4.45644700e-04    3.34819397e-01
84       4.52198300e-04    2.95757999e-01
85       4.58751900e-04    2.56195549e-01
86       4.65305500e-04    2.16199125e-01
87       4.71859100e-04    1.75836537e-01
88       4.78412700e-04    1.35176217e-01
89       4.84966300e-04    9.42871011e-02
90       4.91519900e-04    5.32385116e-02
91       5.04627100e-04   -2.90585649e-02
92       5.13192444e-04   -8.27659468e-02
93       5.20901255e-04   -1.30901551e-01
94       5.27480219e-04   -1.71743239e-01
95       5.33401288e-04   -2.08251541e-01
96       5.39322356e-04   -2.44471338e-01
97       5.45243425e-04   -2.80352509e-01
98       5.51164493e-04   -3.15845399e-01
99       5.57085562e-04   -3.50900894e-01
100      5.63006630e-04   -3.85470482e-01
101      5.68927698e-04   -4.19506328e-01
102      5.74848767e-04   -4.52961331e-01
103      5.80769835e-04   -4.85789200e-01
104      5.86690904e-04   -5.17944508e-01
105      5.92611972e-04   -5.49382760e-01
106      5.98533040e-04   -5.80060455e-01
107      6.04454109e-04   -6.09935144e-01
108      6.10375177e-04   -6.38965490e-01
109      6.16296246e-04   -6.67111324e-01
110      6.22217314e-04   -6.94333703e-01
111      6.28138383e-04   -7.20594960e-01
112      6.34059451e-04   -7.45858760e-01
113      6.39980519e-04   -7.70090149e-01
114      6.45901588e-04   -7.93255601e-01
115      6.51822656e-04   -8.15323067e-01
116      6.57743725e-04   -8.36262016e-01
117      6.63664793e-04   -8.56043479e-01
118      6.69585862e-04   -8.74640090e-01
119      6.75506930e-04   -8.92026124e-01
120      6.81427998e-04   -9.08177530e-01
121      6.87349067e-04   -9.23071965e-01
122      6.93270135e-04   -9.36688827e-01
123      6.99191204e-04   -9.49009284e-01
124      7.05112272e-04   -9.60016294e-01
125      7.11033340e-04   -9.69694636e-01
126      7.16954409e-04   -9.78030928e-01
127      7.22875477e-04   -9.85013643e-01
128      7.28796546e-04   -9.90633129e-01
129      7.34717614e-04   -9.94881621e-01
130      7.40638683e-04   -9.97753251e-01
131      7.46559751e-04   -9.99244056e-01
132      7.52480819e-04   -9.99351984e-01
133      7.58401888e-04   -9.98076898e-01
134      7.64322956e-04   -9.95420573e-01
135      7.70244025e-04   -9.91386697e-01
136      7.76165093e-04   -9.85980864e-01
137      7.82086161e-04   -9.79210566e-01
138      7.88007230e-04   -9.71085185e-01
139      7.93928298e-04   -9.61615976e-01
140      7.99849367e-04   -9.50816056e-01
141      8.05770435e-04   -9.38700380e-01
142      8.11691504e-04   -9.25285728e-01
143      8.17612572e-04   -9.10590674e-01
144      8.23533640e-04   -8.94635566e-01
145      8.29454709e-04   -8.77442494e-01
146      8.35375777e-04   -8.59035263e-01
147      8.41296846e-04   -8.39439357e-01
148      8.47217914e-04   -8.18681905e-01
149      8.53138983e-04   -7.96791641e-01
150      8.59060051e-04   -7.73798871e-01
151      8.64981119e-04   -7.49735424e-01
152      8.70902188e-04   -7.24634609e-01
153      8.76823256e-04   -6.98531172e-01
154      8.82744325e-04   -6.71461248e-01
155      8.88665393e-04   -6.43462305e-01
156      8.94586461e-04   -6.14573100e-01
157      9.00507530e-04   -5.84833621e-01
158      9.06428598e-04   -5.54285031e-01
159      9.12349667e-04   -5.22969613e-01
160      9.18270735e-04   -4.90930711e-01
161      9.24191804e-04   -4.58212671e-01
162      9.30112872e-04   -4.24860777e-01
163      9.36033940e-04   -3.90921190e-01
164      9.41955009e-04   -3.56440884e-01
165      9.47876077e-04   -3.21467582e-01
166      9.53797146e-04   -2.86049688e-01
167      9.59718214e-04   -2.50236220e-01
168      9.65639283e-04   -2.14076744e-01
169      9.71560351e-04   -1.77621305e-01
170      9.77481419e-04   -1.40920356e-01
171      9.83402488e-04   -1.04024690e-01
172      9.89323556e-04   -6.69853693e-02
173      9.95244625e-04   -2.98536537e-02
174      1.00000000e-03   -2.44758640e-16
End of Xyce(TM) Simulation
