Index     V(DRAIN)           V(GATE)        {-I(VDRAIN)}   
52      -4.80000000e-02    0.00000000e+00   -7.71161209e-09
53      -4.70000000e-02    0.00000000e+00   -7.41277048e-09
54      -4.60000000e-02    0.00000000e+00   -7.12432834e-09
55      -4.50000000e-02    0.00000000e+00   -6.84588881e-09
56      -4.40000000e-02    0.00000000e+00   -6.57706832e-09
57      -4.30000000e-02    0.00000000e+00   -6.31749612e-09
58      -4.20000000e-02    0.00000000e+00   -6.06681382e-09
59      -4.10000000e-02    0.00000000e+00   -5.82467488e-09
60      -4.00000000e-02    0.00000000e+00   -5.59074413e-09
61      -3.90000000e-02    0.00000000e+00   -5.36469717e-09
62      -3.80000000e-02    0.00000000e+00   -5.14621979e-09
63      -3.70000000e-02    0.00000000e+00   -4.93500726e-09
64      -3.60000000e-02    0.00000000e+00   -4.73076361e-09
65      -3.50000000e-02    0.00000000e+00   -4.53320081e-09
66      -3.40000000e-02    0.00000000e+00   -4.34203788e-09
67      -3.30000000e-02    0.00000000e+00   -4.15700003e-09
68      -3.20000000e-02    0.00000000e+00   -3.97781771e-09
69      -3.10000000e-02    0.00000000e+00   -3.80422583e-09
70      -3.00000000e-02    0.00000000e+00   -3.63596302e-09
71      -2.90000000e-02    0.00000000e+00   -3.47277113e-09
72      -2.80000000e-02    0.00000000e+00   -3.31439498e-09
73      -2.70000000e-02    0.00000000e+00   -3.16058242e-09
74      -2.60000000e-02    0.00000000e+00   -3.01108474e-09
75      -2.50000000e-02    0.00000000e+00   -2.86565741e-09
76      -2.40000000e-02    0.00000000e+00   -2.72406107e-09
77      -2.30000000e-02    0.00000000e+00   -2.58606278e-09
78      -2.20000000e-02    0.00000000e+00   -2.45143724e-09
79      -2.10000000e-02    0.00000000e+00   -2.31996806e-09
80      -2.00000000e-02    0.00000000e+00   -2.19144878e-09
81      -1.90000000e-02    0.00000000e+00   -2.06568358e-09
82      -1.80000000e-02    0.00000000e+00   -1.94248772e-09
83      -1.70000000e-02    0.00000000e+00   -1.82168746e-09
84      -1.60000000e-02    0.00000000e+00   -1.70311967e-09
85      -1.50000000e-02    0.00000000e+00   -1.58663103e-09
86      -1.40000000e-02    0.00000000e+00   -1.47207701e-09
87      -1.30000000e-02    0.00000000e+00   -1.35932052e-09
88      -1.20000000e-02    0.00000000e+00   -1.24823053e-09
89      -1.10000000e-02    0.00000000e+00   -1.13868063e-09
90      -1.00000000e-02    0.00000000e+00   -1.03054753e-09
91      -9.00000000e-03    0.00000000e+00   -9.23709712e-10
92      -8.00000000e-03    0.00000000e+00   -8.18046207e-10
93      -7.00000000e-03    0.00000000e+00   -7.13435484e-10
94      -6.00000000e-03    0.00000000e+00   -6.09754567e-10
95      -5.00000000e-03    0.00000000e+00   -5.06878343e-10
96      -4.00000000e-03    0.00000000e+00   -4.04679094e-10
97      -3.00000000e-03    0.00000000e+00   -3.03026255e-10
98      -2.00000000e-03    0.00000000e+00   -2.01786431e-10
99      -1.00000000e-03    0.00000000e+00   -1.00823665e-10
100      0.00000000e+00    0.00000000e+00    4.67752865e-24
101      1.00000000e-03    0.00000000e+00    1.00823666e-10
102      2.00000000e-03    0.00000000e+00    2.01786431e-10
103      3.00000000e-03    0.00000000e+00    3.03026256e-10
104      4.00000000e-03    0.00000000e+00    4.04679096e-10
105      5.00000000e-03    0.00000000e+00    5.06878346e-10
106      6.00000000e-03    0.00000000e+00    6.09754571e-10
107      7.00000000e-03    0.00000000e+00    7.13435490e-10
108      8.00000000e-03    0.00000000e+00    8.18046215e-10
109      9.00000000e-03    0.00000000e+00    9.23709722e-10
110      1.00000000e-02    0.00000000e+00    1.03054754e-09
111      1.10000000e-02    0.00000000e+00    1.13868065e-09
112      1.20000000e-02    0.00000000e+00    1.24823055e-09
113      1.30000000e-02    0.00000000e+00    1.35932054e-09
114      1.40000000e-02    0.00000000e+00    1.47207703e-09
115      1.50000000e-02    0.00000000e+00    1.58663106e-09
116      1.60000000e-02    0.00000000e+00    1.70311970e-09
117      1.70000000e-02    0.00000000e+00    1.82168750e-09
118      1.80000000e-02    0.00000000e+00    1.94248776e-09
119      1.90000000e-02    0.00000000e+00    2.06568363e-09
120      2.00000000e-02    0.00000000e+00    2.19144883e-09
121      2.10000000e-02    0.00000000e+00    2.31996812e-09
122      2.20000000e-02    0.00000000e+00    2.45143730e-09
123      2.30000000e-02    0.00000000e+00    2.58606285e-09
124      2.40000000e-02    0.00000000e+00    2.72406115e-09
125      2.50000000e-02    0.00000000e+00    2.86565749e-09
126      2.60000000e-02    0.00000000e+00    3.01108483e-09
127      2.70000000e-02    0.00000000e+00    3.16058252e-09
128      2.80000000e-02    0.00000000e+00    3.31439508e-09
129      2.90000000e-02    0.00000000e+00    3.47277125e-09
130      3.00000000e-02    0.00000000e+00    3.63596315e-09
131      3.10000000e-02    0.00000000e+00    3.80422597e-09
132      3.20000000e-02    0.00000000e+00    3.97781786e-09
133      3.30000000e-02    0.00000000e+00    4.15700020e-09
134      3.40000000e-02    0.00000000e+00    4.34203807e-09
135      3.50000000e-02    0.00000000e+00    4.53320101e-09
136      3.60000000e-02    0.00000000e+00    4.73076383e-09
137      3.70000000e-02    0.00000000e+00    4.93500750e-09
138      3.80000000e-02    0.00000000e+00    5.14622005e-09
139      3.90000000e-02    0.00000000e+00    5.36469745e-09
140      4.00000000e-02    0.00000000e+00    5.59074444e-09
141      4.10000000e-02    0.00000000e+00    5.82467522e-09
142      4.20000000e-02    0.00000000e+00    6.06681419e-09
143      4.30000000e-02    0.00000000e+00    6.31749653e-09
144      4.40000000e-02    0.00000000e+00    6.57706876e-09
145      4.50000000e-02    0.00000000e+00    6.84588929e-09
146      4.60000000e-02    0.00000000e+00    7.12432886e-09
147      4.70000000e-02    0.00000000e+00    7.41277105e-09
148      4.80000000e-02    0.00000000e+00    7.71161271e-09
149      4.90000000e-02    0.00000000e+00    8.02126447e-09
150      5.00000000e-02    0.00000000e+00    8.34215114e-09
151      5.10000000e-02    0.00000000e+00    8.67471227e-09
152      5.20000000e-02    0.00000000e+00    9.01940259e-09
153      5.30000000e-02    0.00000000e+00    9.37669256e-09
154      5.40000000e-02    0.00000000e+00    9.74706893e-09
155      5.50000000e-02    0.00000000e+00    1.01310352e-08
156      5.60000000e-02    0.00000000e+00    1.05291125e-08
157      5.70000000e-02    0.00000000e+00    1.09418398e-08
158      5.80000000e-02    0.00000000e+00    1.13697748e-08
159      5.90000000e-02    0.00000000e+00    1.18134945e-08
160      6.00000000e-02    0.00000000e+00    1.22735962e-08
161      6.10000000e-02    0.00000000e+00    1.27506978e-08
162      6.20000000e-02    0.00000000e+00    1.32454386e-08
163      6.30000000e-02    0.00000000e+00    1.37584803e-08
164      6.40000000e-02    0.00000000e+00    1.42905078e-08
165      6.50000000e-02    0.00000000e+00    1.48422299e-08
166      6.60000000e-02    0.00000000e+00    1.54143799e-08
167      6.70000000e-02    0.00000000e+00    1.60077172e-08
168      6.80000000e-02    0.00000000e+00    1.66230275e-08
169      6.90000000e-02    0.00000000e+00    1.72611240e-08
170      7.00000000e-02    0.00000000e+00    1.79228486e-08
171      7.10000000e-02    0.00000000e+00    1.86090726e-08
172      7.20000000e-02    0.00000000e+00    1.93206979e-08
173      7.30000000e-02    0.00000000e+00    2.00586578e-08
174      7.40000000e-02    0.00000000e+00    2.08239188e-08
175      7.50000000e-02    0.00000000e+00    2.16174807e-08
176      7.60000000e-02    0.00000000e+00    2.24403788e-08
177      7.70000000e-02    0.00000000e+00    2.32936844e-08
178      7.80000000e-02    0.00000000e+00    2.41785064e-08
179      7.90000000e-02    0.00000000e+00    2.50959925e-08
180      8.00000000e-02    0.00000000e+00    2.60473306e-08
181      8.10000000e-02    0.00000000e+00    2.70337499e-08
182      8.20000000e-02    0.00000000e+00    2.80565226e-08
183      8.30000000e-02    0.00000000e+00    2.91169656e-08
184      8.40000000e-02    0.00000000e+00    3.02164411e-08
185      8.50000000e-02    0.00000000e+00    3.13563592e-08
186      8.60000000e-02    0.00000000e+00    3.25381788e-08
187      8.70000000e-02    0.00000000e+00    3.37634095e-08
188      8.80000000e-02    0.00000000e+00    3.50336134e-08
189      8.90000000e-02    0.00000000e+00    3.63504065e-08
190      9.00000000e-02    0.00000000e+00    3.77154610e-08
191      9.10000000e-02    0.00000000e+00    3.91305066e-08
192      9.20000000e-02    0.00000000e+00    4.05973327e-08
193      9.30000000e-02    0.00000000e+00    4.21177906e-08
194      9.40000000e-02    0.00000000e+00    4.36937950e-08
195      9.50000000e-02    0.00000000e+00    4.53273264e-08
196      9.60000000e-02    0.00000000e+00    4.70204334e-08
197      9.70000000e-02    0.00000000e+00    4.87752344e-08
198      9.80000000e-02    0.00000000e+00    5.05939205e-08
199      9.90000000e-02    0.00000000e+00    5.24787572e-08
200      1.00000000e-01    0.00000000e+00    5.44320873e-08
201     -1.00000000e-01    2.00000000e-01   -1.37025013e-05
202     -9.90000000e-02    2.00000000e-01   -1.34355307e-05
203     -9.80000000e-02    2.00000000e-01   -1.31718621e-05
204     -9.70000000e-02    2.00000000e-01   -1.29114885e-05
205     -9.60000000e-02    2.00000000e-01   -1.26544022e-05
206     -9.50000000e-02    2.00000000e-01   -1.24005953e-05
207     -9.40000000e-02    2.00000000e-01   -1.21500592e-05
208     -9.30000000e-02    2.00000000e-01   -1.19027849e-05
209     -9.20000000e-02    2.00000000e-01   -1.16587632e-05
210     -9.10000000e-02    2.00000000e-01   -1.14179840e-05
211     -9.00000000e-02    2.00000000e-01   -1.11804372e-05
212     -8.90000000e-02    2.00000000e-01   -1.09461118e-05
213     -8.80000000e-02    2.00000000e-01   -1.07149965e-05
214     -8.70000000e-02    2.00000000e-01   -1.04870795e-05
215     -8.60000000e-02    2.00000000e-01   -1.02623486e-05
216     -8.50000000e-02    2.00000000e-01   -1.00407908e-05
217     -8.40000000e-02    2.00000000e-01   -9.82239288e-06
218     -8.30000000e-02    2.00000000e-01   -9.60714090e-06
219     -8.20000000e-02    2.00000000e-01   -9.39502048e-06
220     -8.10000000e-02    2.00000000e-01   -9.18601669e-06
221     -8.00000000e-02    2.00000000e-01   -8.98011403e-06
222     -7.90000000e-02    2.00000000e-01   -8.77729646e-06
223     -7.80000000e-02    2.00000000e-01   -8.57754739e-06
224     -7.70000000e-02    2.00000000e-01   -8.38084963e-06
225     -7.60000000e-02    2.00000000e-01   -8.18718544e-06
226     -7.50000000e-02    2.00000000e-01   -7.99653650e-06
227     -7.40000000e-02    2.00000000e-01   -7.80888389e-06
228     -7.30000000e-02    2.00000000e-01   -7.62420809e-06
229     -7.20000000e-02    2.00000000e-01   -7.44248900e-06
230     -7.10000000e-02    2.00000000e-01   -7.26370589e-06
231     -7.00000000e-02    2.00000000e-01   -7.08783742e-06
232     -6.90000000e-02    2.00000000e-01   -6.91486163e-06
233     -6.80000000e-02    2.00000000e-01   -6.74475594e-06
234     -6.70000000e-02    2.00000000e-01   -6.57749714e-06
235     -6.60000000e-02    2.00000000e-01   -6.41306137e-06
236     -6.50000000e-02    2.00000000e-01   -6.25142415e-06
237     -6.40000000e-02    2.00000000e-01   -6.09256034e-06
238     -6.30000000e-02    2.00000000e-01   -5.93644415e-06
239     -6.20000000e-02    2.00000000e-01   -5.78304915e-06
240     -6.10000000e-02    2.00000000e-01   -5.63234826e-06
241     -6.00000000e-02    2.00000000e-01   -5.48431374e-06
242     -5.90000000e-02    2.00000000e-01   -5.33891721e-06
243     -5.80000000e-02    2.00000000e-01   -5.19612962e-06
244     -5.70000000e-02    2.00000000e-01   -5.05592129e-06
245     -5.60000000e-02    2.00000000e-01   -4.91826188e-06
246     -5.50000000e-02    2.00000000e-01   -4.78312042e-06
247     -5.40000000e-02    2.00000000e-01   -4.65046528e-06
248     -5.30000000e-02    2.00000000e-01   -4.52026422e-06
249     -5.20000000e-02    2.00000000e-01   -4.39248437e-06
250     -5.10000000e-02    2.00000000e-01   -4.26709222e-06
251     -5.00000000e-02    2.00000000e-01   -4.14405364e-06
252     -4.90000000e-02    2.00000000e-01   -4.02333389e-06
253     -4.80000000e-02    2.00000000e-01   -3.90489760e-06
254     -4.70000000e-02    2.00000000e-01   -3.78870877e-06
255     -4.60000000e-02    2.00000000e-01   -3.67473074e-06
256     -4.50000000e-02    2.00000000e-01   -3.56292621e-06
257     -4.40000000e-02    2.00000000e-01   -3.45325713e-06
258     -4.30000000e-02    2.00000000e-01   -3.34568473e-06
259     -4.20000000e-02    2.00000000e-01   -3.24016940e-06
260     -4.10000000e-02    2.00000000e-01   -3.13667064e-06
261     -4.00000000e-02    2.00000000e-01   -3.03514693e-06
262     -3.90000000e-02    2.00000000e-01   -2.93555565e-06
263     -3.80000000e-02    2.00000000e-01   -2.83785290e-06
264     -3.70000000e-02    2.00000000e-01   -2.74199337e-06
265     -3.60000000e-02    2.00000000e-01   -2.64793020e-06
266     -3.50000000e-02    2.00000000e-01   -2.55561481e-06
267     -3.40000000e-02    2.00000000e-01   -2.46499676e-06
268     -3.30000000e-02    2.00000000e-01   -2.37602363e-06
269     -3.20000000e-02    2.00000000e-01   -2.28864101e-06
270     -3.10000000e-02    2.00000000e-01   -2.20279247e-06
271     -3.00000000e-02    2.00000000e-01   -2.11841967e-06
272     -2.90000000e-02    2.00000000e-01   -2.03546251e-06
273     -2.80000000e-02    2.00000000e-01   -1.95385947e-06
274     -2.70000000e-02    2.00000000e-01   -1.87354799e-06
275     -2.60000000e-02    2.00000000e-01   -1.79446490e-06
276     -2.50000000e-02    2.00000000e-01   -1.71654705e-06
277     -2.40000000e-02    2.00000000e-01   -1.63973181e-06
278     -2.30000000e-02    2.00000000e-01   -1.56395775e-06
279     -2.20000000e-02    2.00000000e-01   -1.48916516e-06
280     -2.10000000e-02    2.00000000e-01   -1.41529656e-06
281     -2.00000000e-02    2.00000000e-01   -1.34229712e-06
282     -1.90000000e-02    2.00000000e-01   -1.27011491e-06
283     -1.80000000e-02    2.00000000e-01   -1.19870104e-06
284     -1.70000000e-02    2.00000000e-01   -1.12800969e-06
285     -1.60000000e-02    2.00000000e-01   -1.05799790e-06
286     -1.50000000e-02    2.00000000e-01   -9.88625342e-07
287     -1.40000000e-02    2.00000000e-01   -9.19853940e-07
288     -1.30000000e-02    2.00000000e-01   -8.51647380e-07
289     -1.20000000e-02    2.00000000e-01   -7.83970613e-07
290     -1.10000000e-02    2.00000000e-01   -7.16789311e-07
291     -1.00000000e-02    2.00000000e-01   -6.50069319e-07
292     -9.00000000e-03    2.00000000e-01   -5.83776140e-07
293     -8.00000000e-03    2.00000000e-01   -5.17874453e-07
294     -7.00000000e-03    2.00000000e-01   -4.52327702e-07
295     -6.00000000e-03    2.00000000e-01   -3.87097763e-07
296     -5.00000000e-03    2.00000000e-01   -3.22144696e-07
297     -4.00000000e-03    2.00000000e-01   -2.57426605e-07
298     -3.00000000e-03    2.00000000e-01   -1.92899619e-07
299     -2.00000000e-03    2.00000000e-01   -1.28517989e-07
300     -1.00000000e-03    2.00000000e-01   -6.42343289e-08
301      0.00000000e+00    2.00000000e-01   -1.92615763e-15
302      1.00000000e-03    2.00000000e-01    6.42343250e-08
303      2.00000000e-03    2.00000000e-01    1.28517985e-07
304      3.00000000e-03    2.00000000e-01    1.92899615e-07
305      4.00000000e-03    2.00000000e-01    2.57426601e-07
306      5.00000000e-03    2.00000000e-01    3.22144692e-07
307      6.00000000e-03    2.00000000e-01    3.87097760e-07
308      7.00000000e-03    2.00000000e-01    4.52327699e-07
309      8.00000000e-03    2.00000000e-01    5.17874449e-07
310      9.00000000e-03    2.00000000e-01    5.83776136e-07
311      1.00000000e-02    2.00000000e-01    6.50069315e-07
312      1.10000000e-02    2.00000000e-01    7.16789307e-07
313      1.20000000e-02    2.00000000e-01    7.83970609e-07
314      1.30000000e-02    2.00000000e-01    8.51647376e-07
315      1.40000000e-02    2.00000000e-01    9.19853937e-07
316      1.50000000e-02    2.00000000e-01    9.88625338e-07
317      1.60000000e-02    2.00000000e-01    1.05799789e-06
318      1.70000000e-02    2.00000000e-01    1.12800968e-06
319      1.80000000e-02    2.00000000e-01    1.19870104e-06
320      1.90000000e-02    2.00000000e-01    1.27011490e-06
321      2.00000000e-02    2.00000000e-01    1.34229712e-06
322      2.10000000e-02    2.00000000e-01    1.41529656e-06
323      2.20000000e-02    2.00000000e-01    1.48916515e-06
324      2.30000000e-02    2.00000000e-01    1.56395775e-06
325      2.40000000e-02    2.00000000e-01    1.63973181e-06
326      2.50000000e-02    2.00000000e-01    1.71654704e-06
327      2.60000000e-02    2.00000000e-01    1.79446490e-06
328      2.70000000e-02    2.00000000e-01    1.87354798e-06
329      2.80000000e-02    2.00000000e-01    1.95385947e-06
330      2.90000000e-02    2.00000000e-01    2.03546250e-06
331      3.00000000e-02    2.00000000e-01    2.11841966e-06
332      3.10000000e-02    2.00000000e-01    2.20279247e-06
333      3.20000000e-02    2.00000000e-01    2.28864101e-06
334      3.30000000e-02    2.00000000e-01    2.37602363e-06
335      3.40000000e-02    2.00000000e-01    2.46499675e-06
336      3.50000000e-02    2.00000000e-01    2.55561481e-06
337      3.60000000e-02    2.00000000e-01    2.64793020e-06
338      3.70000000e-02    2.00000000e-01    2.74199337e-06
339      3.80000000e-02    2.00000000e-01    2.83785289e-06
340      3.90000000e-02    2.00000000e-01    2.93555565e-06
341      4.00000000e-02    2.00000000e-01    3.03514693e-06
342      4.10000000e-02    2.00000000e-01    3.13667064e-06
343      4.20000000e-02    2.00000000e-01    3.24016940e-06
344      4.30000000e-02    2.00000000e-01    3.34568473e-06
345      4.40000000e-02    2.00000000e-01    3.45325713e-06
346      4.50000000e-02    2.00000000e-01    3.56292620e-06
347      4.60000000e-02    2.00000000e-01    3.67473074e-06
348      4.70000000e-02    2.00000000e-01    3.78870876e-06
349      4.80000000e-02    2.00000000e-01    3.90489759e-06
350      4.90000000e-02    2.00000000e-01    4.02333388e-06
351      5.00000000e-02    2.00000000e-01    4.14405363e-06
352      5.10000000e-02    2.00000000e-01    4.26709221e-06
353      5.20000000e-02    2.00000000e-01    4.39248437e-06
354      5.30000000e-02    2.00000000e-01    4.52026422e-06
355      5.40000000e-02    2.00000000e-01    4.65046528e-06
356      5.50000000e-02    2.00000000e-01    4.78312041e-06
357      5.60000000e-02    2.00000000e-01    4.91826188e-06
358      5.70000000e-02    2.00000000e-01    5.05592129e-06
359      5.80000000e-02    2.00000000e-01    5.19612962e-06
360      5.90000000e-02    2.00000000e-01    5.33891721e-06
361      6.00000000e-02    2.00000000e-01    5.48431374e-06
362      6.10000000e-02    2.00000000e-01    5.63234825e-06
363      6.20000000e-02    2.00000000e-01    5.78304914e-06
364      6.30000000e-02    2.00000000e-01    5.93644414e-06
365      6.40000000e-02    2.00000000e-01    6.09256033e-06
366      6.50000000e-02    2.00000000e-01    6.25142415e-06
367      6.60000000e-02    2.00000000e-01    6.41306137e-06
368      6.70000000e-02    2.00000000e-01    6.57749714e-06
369      6.80000000e-02    2.00000000e-01    6.74475594e-06
370      6.90000000e-02    2.00000000e-01    6.91486162e-06
371      7.00000000e-02    2.00000000e-01    7.08783741e-06
372      7.10000000e-02    2.00000000e-01    7.26370588e-06
373      7.20000000e-02    2.00000000e-01    7.44248900e-06
374      7.30000000e-02    2.00000000e-01    7.62420809e-06
375      7.40000000e-02    2.00000000e-01    7.80888389e-06
376      7.50000000e-02    2.00000000e-01    7.99653650e-06
377      7.60000000e-02    2.00000000e-01    8.18718544e-06
378      7.70000000e-02    2.00000000e-01    8.38084962e-06
379      7.80000000e-02    2.00000000e-01    8.57754738e-06
380      7.90000000e-02    2.00000000e-01    8.77729646e-06
381      8.00000000e-02    2.00000000e-01    8.98011403e-06
382      8.10000000e-02    2.00000000e-01    9.18601669e-06
383      8.20000000e-02    2.00000000e-01    9.39502048e-06
384      8.30000000e-02    2.00000000e-01    9.60714089e-06
385      8.40000000e-02    2.00000000e-01    9.82239287e-06
386      8.50000000e-02    2.00000000e-01    1.00407908e-05
387      8.60000000e-02    2.00000000e-01    1.02623486e-05
388      8.70000000e-02    2.00000000e-01    1.04870795e-05
389      8.80000000e-02    2.00000000e-01    1.07149965e-05
390      8.90000000e-02    2.00000000e-01    1.09461118e-05
391      9.00000000e-02    2.00000000e-01    1.11804372e-05
392      9.10000000e-02    2.00000000e-01    1.14179840e-05
393      9.20000000e-02    2.00000000e-01    1.16587632e-05
394      9.30000000e-02    2.00000000e-01    1.19027849e-05
395      9.40000000e-02    2.00000000e-01    1.21500591e-05
396      9.50000000e-02    2.00000000e-01    1.24005953e-05
397      9.60000000e-02    2.00000000e-01    1.26544022e-05
398      9.70000000e-02    2.00000000e-01    1.29114885e-05
399      9.80000000e-02    2.00000000e-01    1.31718621e-05
400      9.90000000e-02    2.00000000e-01    1.34355306e-05
401      1.00000000e-01    2.00000000e-01    1.37025013e-05
402     -1.00000000e-01    4.00000000e-01   -9.95734643e-05
403     -9.90000000e-02    4.00000000e-01   -9.86501072e-05
404     -9.80000000e-02    4.00000000e-01   -9.77261282e-05
405     -9.70000000e-02    4.00000000e-01   -9.68014966e-05
406     -9.60000000e-02    4.00000000e-01   -9.58761815e-05
407     -9.50000000e-02    4.00000000e-01   -9.49501517e-05
408     -9.40000000e-02    4.00000000e-01   -9.40233757e-05
409     -9.30000000e-02    4.00000000e-01   -9.30958218e-05
410     -9.20000000e-02    4.00000000e-01   -9.21674581e-05
411     -9.10000000e-02    4.00000000e-01   -9.12382523e-05
412     -9.00000000e-02    4.00000000e-01   -9.03081722e-05
413     -8.90000000e-02    4.00000000e-01   -8.93771851e-05
414     -8.80000000e-02    4.00000000e-01   -8.84452583e-05
415     -8.70000000e-02    4.00000000e-01   -8.75123587e-05
416     -8.60000000e-02    4.00000000e-01   -8.65784531e-05
417     -8.50000000e-02    4.00000000e-01   -8.56435081e-05
418     -8.40000000e-02    4.00000000e-01   -8.47074902e-05
419     -8.30000000e-02    4.00000000e-01   -8.37703653e-05
420     -8.20000000e-02    4.00000000e-01   -8.28320996e-05
421     -8.10000000e-02    4.00000000e-01   -8.18926587e-05
422     -8.00000000e-02    4.00000000e-01   -8.09520081e-05
423     -7.90000000e-02    4.00000000e-01   -8.00101131e-05
424     -7.80000000e-02    4.00000000e-01   -7.90669386e-05
425     -7.70000000e-02    4.00000000e-01   -7.81224495e-05
426     -7.60000000e-02    4.00000000e-01   -7.71766102e-05
427     -7.50000000e-02    4.00000000e-01   -7.62293849e-05
428     -7.40000000e-02    4.00000000e-01   -7.52807376e-05
429     -7.30000000e-02    4.00000000e-01   -7.43306319e-05
430     -7.20000000e-02    4.00000000e-01   -7.33790312e-05
431     -7.10000000e-02    4.00000000e-01   -7.24258988e-05
432     -7.00000000e-02    4.00000000e-01   -7.14711974e-05
433     -6.90000000e-02    4.00000000e-01   -7.05148898e-05
434     -6.80000000e-02    4.00000000e-01   -6.95569384e-05
435     -6.70000000e-02    4.00000000e-01   -6.85973055e-05
436     -6.60000000e-02    4.00000000e-01   -6.76359534e-05
437     -6.50000000e-02    4.00000000e-01   -6.66728441e-05
438     -6.40000000e-02    4.00000000e-01   -6.57079400e-05
439     -6.30000000e-02    4.00000000e-01   -6.47412031e-05
440     -6.20000000e-02    4.00000000e-01   -6.37725962e-05
441     -6.10000000e-02    4.00000000e-01   -6.28020819e-05
442     -6.00000000e-02    4.00000000e-01   -6.18296237e-05
443     -5.90000000e-02    4.00000000e-01   -6.08551853e-05
444     -5.80000000e-02    4.00000000e-01   -5.98787315e-05
445     -5.70000000e-02    4.00000000e-01   -5.89002278e-05
446     -5.60000000e-02    4.00000000e-01   -5.79196412e-05
447     -5.50000000e-02    4.00000000e-01   -5.69369395e-05
448     -5.40000000e-02    4.00000000e-01   -5.59520927e-05
449     -5.30000000e-02    4.00000000e-01   -5.49650719e-05
450     -5.20000000e-02    4.00000000e-01   -5.39758509e-05
451     -5.10000000e-02    4.00000000e-01   -5.29844053e-05
452     -5.00000000e-02    4.00000000e-01   -5.19907135e-05
453     -4.90000000e-02    4.00000000e-01   -5.09947564e-05
454     -4.80000000e-02    4.00000000e-01   -4.99965181e-05
455     -4.70000000e-02    4.00000000e-01   -4.89959861e-05
456     -4.60000000e-02    4.00000000e-01   -4.79931509e-05
457     -4.50000000e-02    4.00000000e-01   -4.69880072e-05
458     -4.40000000e-02    4.00000000e-01   -4.59805534e-05
459     -4.30000000e-02    4.00000000e-01   -4.49707918e-05
460     -4.20000000e-02    4.00000000e-01   -4.39587294e-05
461     -4.10000000e-02    4.00000000e-01   -4.29443773e-05
