Index        TIME            V(2827)           V(6)            V(2843)          V(2652)          V(2757)
68      5.29600000e-08   8.84675705e-01   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
69      5.30000000e-08   8.84675656e-01   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
70      5.30320000e-08   8.84979136e-01   0.00000000e+00   1.05600000e-01   3.30000000e+00   3.30000000e+00   
71      5.30640000e-08   8.85247543e-01   0.00000000e+00   2.11200000e-01   3.30000000e+00   3.30000000e+00   
72      5.31280000e-08   8.85713616e-01   0.00000000e+00   4.22400000e-01   3.30000000e+00   3.30000000e+00   
73      5.32560000e-08   8.86264248e-01   0.00000000e+00   8.44800000e-01   3.30000000e+00   3.30000000e+00   
74      5.35120000e-08   8.86282557e-01   0.00000000e+00   1.68960000e+00   3.30000000e+00   3.30000000e+00   
75      5.37680000e-08   8.85736692e-01   0.00000000e+00   2.53440000e+00   3.30000000e+00   3.30000000e+00   
76      5.40000000e-08   8.86720831e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
77      5.40256000e-08   8.86869133e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
78      5.40512000e-08   8.87119830e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
79      5.41024000e-08   8.87827185e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
80      5.42048000e-08   8.90474461e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
81      5.44096000e-08   9.00895584e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
82      5.46144000e-08   9.19270669e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
83      5.48192000e-08   9.46503796e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
84      5.50240000e-08   9.81591160e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
85      5.54336000e-08   1.07141324e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
86      5.58432000e-08   1.19019714e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
87      5.61916047e-08   1.32618540e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
88      5.65400094e-08   1.51304891e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
89      5.68535736e-08   1.73016854e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
90      5.71671379e-08   1.98152791e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
91      5.74807021e-08   2.24352687e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
92      5.77942663e-08   2.49427756e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
93      5.81078306e-08   2.71131146e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
94      5.84213948e-08   2.88114086e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
95      5.87349590e-08   3.00713752e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
96      5.90485233e-08   3.09758173e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
97      5.93620875e-08   3.16126199e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
98      5.96756517e-08   3.20561875e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
99      5.97148473e-08   3.20996575e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
100     5.97932383e-08   3.21827967e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
101     5.98128361e-08   3.22021967e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
102     5.98520316e-08   3.22401301e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
103     5.98618305e-08   3.22492937e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
104     5.98814283e-08   3.22674139e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
105     5.99206238e-08   3.23024442e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
106     5.99990149e-08   3.23679277e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
107     6.01557970e-08   3.24825146e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
108     6.04693612e-08   3.26590404e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
109     6.07829254e-08   3.27822651e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
110     6.10964897e-08   3.28697712e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
111     6.14100539e-08   3.29341976e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
112     6.17236181e-08   3.29852960e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
113     6.20371824e-08   3.30317522e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
114     6.23507466e-08   3.30794439e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
115     6.26643108e-08   3.31264080e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
116     6.29778751e-08   3.31676287e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
117     6.32914393e-08   3.31935132e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
118     6.36050035e-08   3.31596568e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
119     6.39185678e-08   3.29843105e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
120     6.42321320e-08   3.26101598e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
121     6.45456962e-08   3.20399267e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
122     6.48592605e-08   3.13036733e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
123     6.51728247e-08   3.04268673e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
124     6.54863890e-08   2.94222035e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
125     6.57999532e-08   2.82860229e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
126     6.58783442e-08   2.79755092e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
127     6.60351264e-08   2.73323196e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
128     6.63486906e-08   2.58890686e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
129     6.66622548e-08   2.41667503e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
130     6.69758191e-08   2.20994385e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
131     6.72893833e-08   1.96921892e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
132     6.76029475e-08   1.70472509e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
133     6.79165118e-08   1.43217633e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
134     6.82300760e-08   1.16347549e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
135     6.85436402e-08   9.03257477e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
136     6.88572045e-08   6.68224591e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
137     6.91707687e-08   4.78630148e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
138     6.94843329e-08   3.35674015e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
139     6.97978972e-08   2.32562772e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
140     7.01114614e-08   1.60483405e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
141     7.07385899e-08   7.60627282e-02   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
142     7.19928468e-08   1.83416943e-02   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
143     7.32471037e-08   9.85239475e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
144     7.45013607e-08   6.30141343e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
145     7.57556176e-08   4.33107739e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
146     7.70098745e-08   3.11487821e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
147     7.82641315e-08   2.30630053e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
148     7.95183884e-08   1.75814941e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
149     8.07726453e-08   1.36815398e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
150     8.20269023e-08   1.11036836e-03   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
151     8.32811592e-08   9.56346920e-04   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
152     8.45354161e-08   8.62483207e-04   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
153     8.57896731e-08   5.71027048e-04   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
154     8.82981870e-08   -1.59558910e-03  0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
155     9.08067008e-08   -6.74336940e-03  0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
156     9.29638472e-08   7.93260534e-02   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
157     9.47200127e-08   8.17144471e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
158     9.62083412e-08   2.09310831e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
159     9.75478368e-08   2.95173341e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
160     9.87136779e-08   3.21664037e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
161     9.98795189e-08   3.28432041e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
162     1.01045360e-07   3.29322460e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
163     1.02211201e-07   3.29850663e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
164     1.04000000e-07   3.29813731e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   3.30000000e+00   
165     1.04100000e-07   3.29815085e+00   0.00000000e+00   2.97000000e+00   3.30000000e+00   3.30000000e+00   
166     1.04200000e-07   3.29814417e+00   0.00000000e+00   2.64000000e+00   3.30000000e+00   3.30000000e+00   
167     1.04400000e-07   3.29822783e+00   0.00000000e+00   1.98000000e+00   3.30000000e+00   3.30000000e+00   
168     1.04800000e-07   3.29943508e+00   0.00000000e+00   6.60000000e-01   3.30000000e+00   3.30000000e+00   
169     1.05000000e-07   3.30063315e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
170     1.05040000e-07   3.30105093e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
171     1.05080000e-07   3.30137593e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
172     1.05160000e-07   3.30184751e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
173     1.05320000e-07   3.30203594e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
174     1.05640000e-07   3.30108689e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
175     1.05960000e-07   3.29960350e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
176     1.06000000e-07   3.29942890e+00   0.00000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
177     1.06032000e-07   3.29929933e+00   1.05600000e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   
178     1.06064000e-07   3.29917599e+00   2.11200000e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   
179     1.06128000e-07   3.29894177e+00   4.22400000e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   
180     1.06256000e-07   3.29855964e+00   8.44800000e-01   0.00000000e+00   3.30000000e+00   3.30000000e+00   
181     1.06512000e-07   3.29806529e+00   1.68960000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
182     1.07000000e-07   3.29768714e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
183     1.07051200e-07   3.29767904e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
184     1.07102400e-07   3.29767302e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
185     1.07204800e-07   3.29766586e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
186     1.07409600e-07   3.29767958e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
187     1.07614400e-07   3.29771603e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
188     1.08024000e-07   3.29784364e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
189     1.08433600e-07   3.29794158e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
190     1.08843200e-07   3.29799926e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
191     1.09252800e-07   3.29823491e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
192     1.09662400e-07   3.29862480e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
193     1.10072000e-07   3.29898812e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
194     1.10481600e-07   3.29927468e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
195     1.10850240e-07   3.29947036e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
196     1.11218880e-07   3.29961368e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
197     1.11587520e-07   3.29971382e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
198     1.11956160e-07   3.29978194e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
199     1.12324800e-07   3.29983404e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
200     1.12693440e-07   3.29987291e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
201     1.13062080e-07   3.29989219e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
202     1.13430720e-07   3.29989234e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
203     1.13799360e-07   3.29987764e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
204     1.14168000e-07   3.29984379e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
205     1.14536640e-07   3.29980014e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
206     1.14905280e-07   3.29976427e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
207     1.15273920e-07   3.29973701e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
208     1.15642560e-07   3.29971719e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
209     1.16011200e-07   3.29970324e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
210     1.16379840e-07   3.29969865e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
211     1.16748480e-07   3.29970224e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
212     1.17117120e-07   3.29970607e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
213     1.17485760e-07   3.29970837e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
214     1.17854400e-07   3.29970901e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
215     1.18223040e-07   3.29970680e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
216     1.18591680e-07   3.29969779e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
217     1.18960320e-07   3.29967837e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
218     1.19052480e-07   3.29967190e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
219     1.19236800e-07   3.29966162e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
220     1.19605440e-07   3.29964748e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
221     1.20342720e-07   3.29966287e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
222     1.21080000e-07   3.29969328e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
223     1.21817280e-07   3.29969736e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
224     1.22554560e-07   3.29970149e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
225     1.23291840e-07   3.29971721e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
226     1.24029120e-07   3.29974165e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
227     1.24766400e-07   3.29976972e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
228     1.25503680e-07   3.29979611e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
229     1.26240960e-07   3.29982198e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
230     1.26978240e-07   3.29984647e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
231     1.28452800e-07   3.29988633e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
232     1.31401920e-07   3.29993197e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
233     1.34351040e-07   3.29994864e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
234     1.37300160e-07   3.29995613e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
235     1.40249280e-07   3.29996046e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
236     1.46147520e-07   3.29996577e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
237     1.53000000e-07   3.29996906e+00   3.30000000e+00   0.00000000e+00   3.30000000e+00   3.30000000e+00   
238     1.53100000e-07   3.29975185e+00   3.30000000e+00   0.00000000e+00   2.97000000e+00   2.97000000e+00   
239     1.53190000e-07   3.29959265e+00   3.30000000e+00   0.00000000e+00   2.67300000e+00   2.67300000e+00   
240     1.53280000e-07   3.29945197e+00   3.30000000e+00   0.00000000e+00   2.37600000e+00   2.37600000e+00   
241     1.53460000e-07   3.29930271e+00   3.30000000e+00   0.00000000e+00   1.78200000e+00   1.78200000e+00   
242     1.53640000e-07   3.29933651e+00   3.30000000e+00   0.00000000e+00   1.18800000e+00   1.18800000e+00   
243     1.54000000e-07   3.30001581e+00   3.30000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   
