Index        TIME             V(8)             V(2)
97      8.75250000e-08   9.88401368e+00   1.00000000e+01   
98      9.36450000e-08   9.88401253e+00   1.00000000e+01   
99      9.97650000e-08   9.88401181e+00   1.00000000e+01   
100     1.05885000e-07   9.88401119e+00   1.00000000e+01   
101     1.18125000e-07   9.88401019e+00   1.00000000e+01   
102     1.28414198e-07   9.88400950e+00   1.00000000e+01   
103     1.37674476e-07   9.88400905e+00   1.00000000e+01   
104     1.46934754e-07   9.88400866e+00   1.00000000e+01   
105     1.50000000e-07   9.88400853e+00   1.00000000e+01   
106     1.50200000e-07   9.88400778e+00   9.95000000e+00   
107     1.50600000e-07   9.88400596e+00   9.85000000e+00   
108     1.51000000e-07   9.88400445e+00   9.75000000e+00   
109     1.51800000e-07   9.88400241e+00   9.55000000e+00   
110     1.52600000e-07   9.88400097e+00   9.35000000e+00   
111     1.54200000e-07   9.88399891e+00   8.95000000e+00   
112     1.55800000e-07   9.88399753e+00   8.55000000e+00   
113     1.59000000e-07   9.88399558e+00   7.75000000e+00   
114     1.62200000e-07   9.88399479e+00   6.95000000e+00   
115     1.65400000e-07   9.88399438e+00   6.15000000e+00   
116     1.71800000e-07   9.88399451e+00   4.55000000e+00   
117     1.78200000e-07   9.88399350e+00   2.95000000e+00   
118     1.84600000e-07   9.88399357e+00   1.35000000e+00   
119     1.90000000e-07   9.88399365e+00   1.06581410e-14   
120     1.90050000e-07   9.88399388e+00   0.00000000e+00   
121     1.90150000e-07   9.88399419e+00   0.00000000e+00   
122     1.90350000e-07   9.88399461e+00   0.00000000e+00   
123     1.90750000e-07   9.88399512e+00   0.00000000e+00   
124     1.91550000e-07   9.88399569e+00   0.00000000e+00   
125     1.92350000e-07   9.88399610e+00   0.00000000e+00   
126     1.93950000e-07   9.88399670e+00   0.00000000e+00   
127     1.95550000e-07   9.88399722e+00   0.00000000e+00   
128     1.98750000e-07   9.88399800e+00   0.00000000e+00   
129     2.00000000e-07   9.88399831e+00   0.00000000e+00   
End of Xyce(TM) Simulation
